(New) Chromatin State	(Old) Chromatin State
Flanking_Active_TSS	Repressed_PolyComb
Repressed_PolyComb	ZNF_genes_and_repeats
Bivalent_Enhancer	Bivalent_Enhancer
Flanking_Bivalent_TSS_Enh	Flanking_Bivalent_TSS_Enh
Bivalent_Poised_TSS	Weak_Repressed_PolyComb
Transcr_at_gene_5_and_3	Heterochromatin
Genic_enhancers	Bivalent_Poised_TSS
ZNF_genes_and_repeats	Active_TSS
Enhancers	Flanking_Active_TSS
Active_TSS	Transcr_at_gene_5_and_3
Heterochromatin	Genic_enhancers
Strong_transcription	Enhancers
Weak_transcription	Weak_transcription
Weak_Repressed_PolyComb	Strong_transcription
Quiescent_Low	Quiescent_Low
