(New) Chromatin State	(Old) Chromatin State
Repressed_PolyComb	Repressed_PolyComb
Heterochromatin	Bivalent_Enhancer
Strong_transcription	Weak_Repressed_PolyComb
ZNF_genes_and_repeats	Bivalent_Poised_TSS
Weak_transcription	Flanking_Bivalent_TSS_Enh
Genic_enhancers	Active_TSS
Enhancers	Flanking_Active_TSS
Active_TSS	Enhancers
Transcr_at_gene_5_and_3	Transcr_at_gene_5_and_3
Weak_Repressed_PolyComb	Genic_enhancers
Flanking_Active_TSS	ZNF_genes_and_repeats
Bivalent_Poised_TSS	Heterochromatin
Bivalent_Enhancer	Weak_transcription
Flanking_Bivalent_TSS_Enh	Strong_transcription
Quiescent_Low	Quiescent_Low
