(New) Cell Type	(Old) Cell Type
Fetal_Adrenal_Gland	Fetal_Adrenal_Gland
4star	Placenta_Amnion
IMR90_Cell_Line	Small_Intestine
Penis_Foreskin_Keratinocyte_Primary_Cells_skin02	Fetal_Intestine_Large
Fetal_Placenta	Osteoblasts
Adipose_Nuclei	Colonic_Mucosa
Penis_Foreskin_Keratinocyte_Primary_Cells_skin03	Right_Ventricle
Fetal_Intestine_Small	Peripheral_Blood_Mononuclear_Primary_Cells
Brain_Hippocampus_Middle	CD3_Primary_Cells_Peripheral_UW
Fetal_Intestine_Large	Fetal_Muscle_Trunk
Mobilized_CD34_Primary_Cells_Male	Rectal_Mucosa.Donor_29
Fetal_Thymus	CD56_Primary_Cells
CD56_Primary_Cells	CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells
NHLF_Lung_Fibroblasts	NHDF_Ad_Adult_Dermal_Fibroblasts
Breast_Myoepithelial_Cells	CD15_Primary_Cells
CD4_Memory_Primary_Cells	Rectal_Smooth_Muscle
Brain_Cingulate_Gyrus	Stomach_Mucosa
Neurosphere_Cultured_Cells_Cortex_Derived	Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
Colon_Smooth_Muscle	Muscle_Satellite_Cultured_Cells
CD3_Primary_Cells_Peripheral_UW	Fetal_Placenta
H1_Cell_Line	Brain_Mid_Frontal_Lobe
HMEC_Mammary_Epithelial	CD8_Naive_Primary_Cells
iPS_DF_19.11_Cell_Line	Rectal_Mucosa.Donor_31
NHEK_Epidermal_Keratinocytes	CD8_Memory_Primary_Cells
Monocytes_CD14pp_RO01746	Brain_Cingulate_Gyrus
Mobilized_CD34_Primary_Cells_Female	NHLF_Lung_Fibroblasts
CD4pp_CD25int_CD127pp_Tmem_Primary_Cells	CD4pp_CD25pp_CD127__Treg_Primary_Cells
CD14_Primary_Cells	Skeletal_Muscle_Female
Fetal_Muscle_Leg	NH_A_Astrocytes
CD4_Naive_Primary_Cells	CD4_Memory_Primary_Cells
CD15_Primary_Cells	Brain_Angular_Gyrus
Dnd41_TCell_Leukemia	CD4_Naive_Primary_Cells
Skeletal_Muscle_Female	Colon_Smooth_Muscle
CD34_Cultured_Cells	Sigmoid_Colon
Fetal_Stomach	Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
Penis_Foreskin_Fibroblast_Primary_Cells_skin01	Skeletal_Muscle_Male
Stomach_Mucosa	CD4pp_CD25__Th_Primary_Cells
Thymus	Fetal_Muscle_Leg
Skeletal_Muscle_Male	CD4pp_CD25int_CD127pp_Tmem_Primary_Cells
GM12878_Lymphoblastoid	HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM
