(New) Cell Type	(Old) Cell Type
CD15_Primary_Cells	CD15_Primary_Cells
Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	Spleen
Right_Ventricle	Mobilized_CD34_Primary_Cells_Male
CD14_Primary_Cells	Mobilized_CD34_Primary_Cells_Female
Colonic_Mucosa	Fetal_Thymus
IMR90_Cell_Line	H9_Cell_Line
Spleen	CD34_Primary_Cells
iPS_15b_Cell_Line	CD14_Primary_Cells
Brain_Mid_Frontal_Lobe	CD4pp_CD25int_CD127pp_Tmem_Primary_Cells
Penis_Foreskin_Fibroblast_Primary_Cells_skin02	CD4pp_CD25__Th_Primary_Cells
Neurosphere_Cultured_Cells_Cortex_Derived	CD4pp_CD25__CD45RApp_Naive_Primary_Cells
Penis_Foreskin_Fibroblast_Primary_Cells_skin01	Thymus
CD3_Primary_Cells_Cord_BI	Placenta_Amnion
Mobilized_CD34_Primary_Cells_Female	Monocytes_CD14pp_RO01746
H9_Derived_Neuronal_Progenitor_Cultured_Cells	Peripheral_Blood_Mononuclear_Primary_Cells
Muscle_Satellite_Cultured_Cells	hESC_Derived_CD56pp_Mesoderm_Cultured_Cells
Penis_Foreskin_Melanocyte_Primary_Cells_skin01	CD4_Memory_Primary_Cells
NHLF_Lung_Fibroblasts	H1_Derived_Neuronal_Progenitor_Cultured_Cells
Placenta_Amnion	Duodenum_Smooth_Muscle
Penis_Foreskin_Keratinocyte_Primary_Cells_skin02	Esophagus
H1_Derived_Mesenchymal_Stem_Cells	CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells
H9_Derived_Neuron_Cultured_Cells	Adult_Liver
Osteoblasts	CD34_Cultured_Cells
Thymus	CD4pp_CD25__CD45ROpp_Memory_Primary_Cells
Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	Right_Ventricle
Rectal_Smooth_Muscle	iPS_15b_Cell_Line
iPS_DF_6.9_Cell_Line	CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells
Lung	ES_I3_Cell_Line
Gastric	H1_BMP4_Derived_Trophoblast_Cultured_Cells
H1_BMP4_Derived_Trophoblast_Cultured_Cells	Rectal_Smooth_Muscle
Fetal_Intestine_Small	CD4_Naive_Primary_Cells
Fetal_Thymus	CD19_Primary_Cells_Peripheral_UW
Monocytes_CD14pp_RO01746	CD3_Primary_Cells_Cord_BI
Fetal_Intestine_Large	CD8_Memory_Primary_Cells
Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells	Colon_Smooth_Muscle
Brain_Cingulate_Gyrus	HUES6_Cell_Line
Fetal_Brain_Female	HUES64_Cell_Line
NHEK_Epidermal_Keratinocytes	CD8_Naive_Primary_Cells
Aorta	iPS_DF_6.9_Cell_Line
Fetal_Stomach	CD4pp_CD25pp_CD127__Treg_Primary_Cells
Esophagus	Ovary
Brain_Inferior_Temporal_Lobe	iPS_DF_19.11_Cell_Line
Brain_Angular_Gyrus	Colonic_Mucosa
Skeletal_Muscle_Male	Duodenum_Mucosa
Mobilized_CD34_Primary_Cells_Male	HUES48_Cell_Line
HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM	CD56_Primary_Cells
Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived
Pancreas	Psoas_Muscle
Brain_Substantia_Nigra	Rectal_Mucosa.Donor_29
H9_Cell_Line	Brain_Hippocampus_Middle
Ovary	H1_BMP4_Derived_Mesendoderm_Cultured_Cells
Brain_Germinal_Matrix	iPS_20b_Cell_Line
Fetal_Lung	Brain_Anterior_Caudate
