(New) Chromatin State	(Old) Chromatin State
Bivalent_Poised_TSS	Bivalent_Poised_TSS
Flanking_Bivalent_TSS_Enh	Flanking_Bivalent_TSS_Enh
Bivalent_Enhancer	Active_TSS
Flanking_Active_TSS	Repressed_PolyComb
Transcr_at_gene_5_and_3	Bivalent_Enhancer
Active_TSS	Flanking_Active_TSS
Genic_enhancers	ZNF_genes_and_repeats
Enhancers	Weak_Repressed_PolyComb
ZNF_genes_and_repeats	Transcr_at_gene_5_and_3
Repressed_PolyComb	Heterochromatin
Heterochromatin	Enhancers
Strong_transcription	Genic_enhancers
Weak_transcription	Weak_transcription
Weak_Repressed_PolyComb	Strong_transcription
Quiescent_Low	Quiescent_Low
