(New) Chromatin State	(Old) Chromatin State
Flanking_Active_TSS	Transcr_at_gene_5_and_3
Transcr_at_gene_5_and_3	Genic_enhancers
Bivalent_Enhancer	Flanking_Active_TSS
Genic_enhancers	Active_TSS
Enhancers	Enhancers
ZNF_genes_and_repeats	Strong_transcription
Flanking_Bivalent_TSS_Enh	Weak_transcription
Bivalent_Poised_TSS	Flanking_Bivalent_TSS_Enh
Active_TSS	Bivalent_Enhancer
Repressed_PolyComb	Repressed_PolyComb
Heterochromatin	Bivalent_Poised_TSS
Strong_transcription	ZNF_genes_and_repeats
Weak_transcription	Weak_Repressed_PolyComb
Weak_Repressed_PolyComb	Heterochromatin
Quiescent_Low	Quiescent_Low
