(New) Cell Type	(Old) Cell Type
HSMM_Skeletal_Muscle_Myoblasts	HSMM_Skeletal_Muscle_Myoblasts
Brain_Hippocampus_Middle	Osteoblasts
HUES6_Cell_Line	NHLF_Lung_Fibroblasts
Brain_Substantia_Nigra	Muscle_Satellite_Cultured_Cells
Brain_Cingulate_Gyrus	NH_A_Astrocytes
NHEK_Epidermal_Keratinocytes	HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM
Brain_Germinal_Matrix	Placenta_Amnion
Rectal_Mucosa.Donor_31	NHDF_Ad_Adult_Dermal_Fibroblasts
H9_Derived_Neuron_Cultured_Cells	Small_Intestine
Brain_Angular_Gyrus	Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
A549_EtOH_0.02pct_Lung_Carcinoma	HMEC_Mammary_Epithelial
NH_A_Astrocytes	HUVEC_Umbilical_Vein_Endothelial_Cells
H9_Derived_Neuronal_Progenitor_Cultured_Cells	Stomach_Mucosa
CD4pp_CD25int_CD127pp_Tmem_Primary_Cells	Colonic_Mucosa
HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM	Right_Ventricle
Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived	Rectal_Mucosa.Donor_29
CD4pp_CD25pp_CD127__Treg_Primary_Cells	Rectal_Smooth_Muscle
Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells
Skeletal_Muscle_Male	Skeletal_Muscle_Female
Sigmoid_Colon	Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
Rectal_Smooth_Muscle	Rectal_Mucosa.Donor_31
Adipose_Nuclei	CD4_Memory_Primary_Cells
K562_Leukemia	CD4pp_CD25int_CD127pp_Tmem_Primary_Cells
HeLa_S3_Cervical_Carcinoma	CD8_Memory_Primary_Cells
CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells	CD8_Naive_Primary_Cells
Right_Ventricle	Peripheral_Blood_Mononuclear_Primary_Cells
