(New) Cell Type	(Old) Cell Type
Duodenum_Smooth_Muscle	Duodenum_Smooth_Muscle
CD34_Primary_Cells	Stomach_Smooth_Muscle
Brain_Anterior_Caudate	Colon_Smooth_Muscle
Fetal_Brain_Female	Rectal_Smooth_Muscle
CD19_Primary_Cells_Cord_BI	Adipose_Nuclei
Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	Skeletal_Muscle_Male
ES_I3_Cell_Line	Skeletal_Muscle_Female
HUES64_Cell_Line	Fetal_Stomach
GM12878_Lymphoblastoid	Colonic_Mucosa
Brain_Angular_Gyrus	Duodenum_Mucosa
A549_EtOH_0.02pct_Lung_Carcinoma	Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
Penis_Foreskin_Fibroblast_Primary_Cells_skin02	Rectal_Mucosa.Donor_29
NHDF_Ad_Adult_Dermal_Fibroblasts	Brain_Mid_Frontal_Lobe
CD4pp_CD25int_CD127pp_Tmem_Primary_Cells	Small_Intestine
Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells	Brain_Anterior_Caudate
iPS_18_Cell_Line	NHLF_Lung_Fibroblasts
iPS_20b_Cell_Line	Brain_Hippocampus_Middle
H9_Derived_Neuron_Cultured_Cells	Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells
Brain_Inferior_Temporal_Lobe	Fetal_Lung
NH_A_Astrocytes	Right_Atrium
Duodenum_Mucosa	Penis_Foreskin_Fibroblast_Primary_Cells_skin01
hESC_Derived_CD184pp_Endoderm_Cultured_Cells	NHDF_Ad_Adult_Dermal_Fibroblasts
Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	Rectal_Mucosa.Donor_31
Brain_Cingulate_Gyrus	Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
Monocytes_CD14pp_RO01746	Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
NHLF_Lung_Fibroblasts	Brain_Angular_Gyrus
Adult_Liver	Brain_Cingulate_Gyrus
Rectal_Smooth_Muscle	Right_Ventricle
HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM	Osteoblasts
H9_Derived_Neuronal_Progenitor_Cultured_Cells	Sigmoid_Colon
Rectal_Mucosa.Donor_31	Left_Ventricle
Fetal_Lung	Muscle_Satellite_Cultured_Cells
HUES6_Cell_Line	Brain_Inferior_Temporal_Lobe
HeLa_S3_Cervical_Carcinoma	HSMM_Skeletal_Muscle_Myoblasts
Stomach_Smooth_Muscle	Penis_Foreskin_Fibroblast_Primary_Cells_skin02
