(New) Chromatin State	(Old) Chromatin State
ZNF_genes_and_repeats	ZNF_genes_and_repeats
Enhancers	Heterochromatin
Genic_enhancers	Flanking_Bivalent_TSS_Enh
Heterochromatin	Strong_transcription
Transcr_at_gene_5_and_3	Weak_transcription
Repressed_PolyComb	Repressed_PolyComb
Strong_transcription	Active_TSS
Active_TSS	Bivalent_Poised_TSS
Flanking_Active_TSS	Transcr_at_gene_5_and_3
Weak_transcription	Genic_enhancers
Bivalent_Enhancer	Bivalent_Enhancer
Bivalent_Poised_TSS	Flanking_Active_TSS
Flanking_Bivalent_TSS_Enh	Weak_Repressed_PolyComb
Weak_Repressed_PolyComb	Enhancers
Quiescent_Low	Quiescent_Low
