(New) Chromatin State	(Old) Chromatin State
Bivalent_Poised_TSS	Active_TSS
Active_TSS	Flanking_Active_TSS
Bivalent_Enhancer	Bivalent_Poised_TSS
Transcr_at_gene_5_and_3	Transcr_at_gene_5_and_3
Flanking_Bivalent_TSS_Enh	Flanking_Bivalent_TSS_Enh
Flanking_Active_TSS	Enhancers
Repressed_PolyComb	Bivalent_Enhancer
Genic_enhancers	Repressed_PolyComb
Enhancers	ZNF_genes_and_repeats
ZNF_genes_and_repeats	Weak_transcription
Heterochromatin	Genic_enhancers
Strong_transcription	Weak_Repressed_PolyComb
Weak_transcription	Heterochromatin
Weak_Repressed_PolyComb	Strong_transcription
Quiescent_Low	Quiescent_Low
