(New) Chromatin State	(Old) Chromatin State
Enhancers	Enhancers
Transcr_at_gene_5_and_3	Flanking_Active_TSS
Genic_enhancers	Active_TSS
ZNF_genes_and_repeats	Transcr_at_gene_5_and_3
Flanking_Active_TSS	Weak_transcription
Repressed_PolyComb	Genic_enhancers
Active_TSS	Bivalent_Enhancer
Bivalent_Enhancer	Flanking_Bivalent_TSS_Enh
Heterochromatin	Repressed_PolyComb
Bivalent_Poised_TSS	Bivalent_Poised_TSS
Flanking_Bivalent_TSS_Enh	Weak_Repressed_PolyComb
Strong_transcription	ZNF_genes_and_repeats
Weak_transcription	Strong_transcription
Weak_Repressed_PolyComb	Quiescent_Low
Quiescent_Low	Heterochromatin
