(New) Cell Type	(Old) Cell Type
Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived	Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived
Penis_Foreskin_Melanocyte_Primary_Cells_skin01	Neurosphere_Cultured_Cells_Cortex_Derived
CD8_Memory_Primary_Cells	HUES64_Cell_Line
Lung	HUES6_Cell_Line
CD4_Memory_Primary_Cells	Penis_Foreskin_Melanocyte_Primary_Cells_skin03
Penis_Foreskin_Fibroblast_Primary_Cells_skin02	Mobilized_CD34_Primary_Cells_Male
Muscle_Satellite_Cultured_Cells	Mobilized_CD34_Primary_Cells_Female
Fetal_Placenta	iPS_20b_Cell_Line
Esophagus	HUES48_Cell_Line
Right_Ventricle	Brain_Germinal_Matrix
Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	Ovary
H1_BMP4_Derived_Trophoblast_Cultured_Cells	Fetal_Adrenal_Gland
Penis_Foreskin_Fibroblast_Primary_Cells_skin01	iPS_18_Cell_Line
K562_Leukemia	hESC_Derived_CD56pp_Mesoderm_Cultured_Cells
CD19_Primary_Cells_Peripheral_UW	Fetal_Brain_Female
HMEC_Mammary_Epithelial	H1_Derived_Neuronal_Progenitor_Cultured_Cells
IMR90_Cell_Line	ES_I3_Cell_Line
4star	Fetal_Muscle_Trunk
Ovary	Fetal_Muscle_Leg
Colonic_Mucosa	Placenta_Amnion
CD4_Naive_Primary_Cells	Brain_Hippocampus_Middle
CD56_Primary_Cells	Psoas_Muscle
CD4pp_CD25int_CD127pp_Tmem_Primary_Cells	iPS_15b_Cell_Line
Thymus	Fetal_Brain_Male
Breast_Myoepithelial_Cells	Penis_Foreskin_Melanocyte_Primary_Cells_skin01
Brain_Hippocampus_Middle	iPS_DF_6.9_Cell_Line
Skeletal_Muscle_Male	Penis_Foreskin_Keratinocyte_Primary_Cells_skin03
Sigmoid_Colon	Right_Ventricle
Left_Ventricle	HMEC_Mammary_Epithelial
Skeletal_Muscle_Female	H1_Cell_Line
CD34_Cultured_Cells	Esophagus
Monocytes_CD14pp_RO01746	Brain_Anterior_Caudate
Duodenum_Smooth_Muscle	hESC_Derived_CD56pp_Ectoderm_Cultured_Cells
CD4pp_CD25__CD45ROpp_Memory_Primary_Cells	Brain_Cingulate_Gyrus
CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells	HSMM_Skeletal_Muscle_Myoblasts
Adipose_Nuclei	NH_A_Astrocytes
CD3_Primary_Cells_Peripheral_UW	Stomach_Smooth_Muscle
Stomach_Smooth_Muscle	Left_Ventricle
Peripheral_Blood_Mononuclear_Primary_Cells	H1_BMP4_Derived_Trophoblast_Cultured_Cells
H1_Derived_Mesenchymal_Stem_Cells	H9_Derived_Neuron_Cultured_Cells
iPS_DF_19.11_Cell_Line	iPS_DF_19.11_Cell_Line
Spleen	Brain_Inferior_Temporal_Lobe
Neurosphere_Cultured_Cells_Cortex_Derived	Colonic_Mucosa
HUVEC_Umbilical_Vein_Endothelial_Cells	Duodenum_Smooth_Muscle
Placenta_Amnion	H9_Cell_Line
Penis_Foreskin_Keratinocyte_Primary_Cells_skin02	Adipose_Nuclei
CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells	Brain_Mid_Frontal_Lobe
Breast_vHMEC	Colon_Smooth_Muscle
Fetal_Muscle_Trunk	4star
CD4pp_CD25__CD45RApp_Naive_Primary_Cells	Penis_Foreskin_Fibroblast_Primary_Cells_skin01
Fetal_Thymus	Brain_Angular_Gyrus
CD4pp_CD25pp_CD127__Treg_Primary_Cells	Lung
CD15_Primary_Cells	hESC_Derived_CD184pp_Endoderm_Cultured_Cells
CD14_Primary_Cells	Brain_Substantia_Nigra
Psoas_Muscle	Rectal_Smooth_Muscle
Fetal_Stomach	Spleen
H9_Derived_Neuron_Cultured_Cells	Penis_Foreskin_Keratinocyte_Primary_Cells_skin02
Penis_Foreskin_Keratinocyte_Primary_Cells_skin03	Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
Fetal_Brain_Female	IMR90_Cell_Line
Fetal_Intestine_Large	Fetal_Stomach
CD4pp_CD25__Th_Primary_Cells	CD34_Cultured_Cells
Duodenum_Mucosa	H9_Derived_Neuronal_Progenitor_Cultured_Cells
Fetal_Intestine_Small	HUVEC_Umbilical_Vein_Endothelial_Cells
NHEK_Epidermal_Keratinocytes	CD4pp_CD25__Th_Primary_Cells
Brain_Germinal_Matrix	Muscle_Satellite_Cultured_Cells
Pancreas	Peripheral_Blood_Mononuclear_Primary_Cells
Brain_Mid_Frontal_Lobe	CD4pp_CD25int_CD127pp_Tmem_Primary_Cells
Brain_Inferior_Temporal_Lobe	Breast_Myoepithelial_Cells
Gastric	Sigmoid_Colon
H1_Derived_Neuronal_Progenitor_Cultured_Cells	CD4pp_CD25__CD45RApp_Naive_Primary_Cells
Rectal_Mucosa.Donor_29	Skeletal_Muscle_Female
NH_A_Astrocytes	Penis_Foreskin_Fibroblast_Primary_Cells_skin02
CD34_Primary_Cells	NHEK_Epidermal_Keratinocytes
Rectal_Mucosa.Donor_31	CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells
Fetal_Adrenal_Gland	CD34_Primary_Cells
CD8_Naive_Primary_Cells	H1_BMP4_Derived_Mesendoderm_Cultured_Cells
Right_Atrium	ES_WA7_Cell_Line
Brain_Substantia_Nigra	Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells
iPS_DF_6.9_Cell_Line	Duodenum_Mucosa
Aorta	Adult_Liver
Brain_Cingulate_Gyrus	NHLF_Lung_Fibroblasts
Stomach_Mucosa	HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM
GM12878_Lymphoblastoid	CD4pp_CD25pp_CD127__Treg_Primary_Cells
Penis_Foreskin_Melanocyte_Primary_Cells_skin03	A549_EtOH_0.02pct_Lung_Carcinoma
Fetal_Muscle_Leg	Thymus
Brain_Anterior_Caudate	CD8_Naive_Primary_Cells
H1_Cell_Line	H1_Derived_Mesenchymal_Stem_Cells
H9_Derived_Neuronal_Progenitor_Cultured_Cells	CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells
CD19_Primary_Cells_Cord_BI	CD4pp_CD25__CD45ROpp_Memory_Primary_Cells
Rectal_Smooth_Muscle	Fetal_Placenta
Colon_Smooth_Muscle	Fetal_Heart
Mobilized_CD34_Primary_Cells_Female	Fetal_Intestine_Small
Brain_Angular_Gyrus	CD19_Primary_Cells_Peripheral_UW
Mobilized_CD34_Primary_Cells_Male	Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells	Rectal_Mucosa.Donor_31
Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	Fetal_Intestine_Large
NHLF_Lung_Fibroblasts	Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
Small_Intestine	Skeletal_Muscle_Male
CD3_Primary_Cells_Cord_BI	CD3_Primary_Cells_Cord_BI
Adult_Liver	CD4_Naive_Primary_Cells
Fetal_Lung	Small_Intestine
Osteoblasts	Rectal_Mucosa.Donor_29
Dnd41_TCell_Leukemia	Osteoblasts
hESC_Derived_CD56pp_Ectoderm_Cultured_Cells	Breast_vHMEC
HSMM_Skeletal_Muscle_Myoblasts	Stomach_Mucosa
hESC_Derived_CD56pp_Mesoderm_Cultured_Cells	Pancreatic_Islets
HepG2_Hepatocellular_Carcinoma	CD56_Primary_Cells
HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM	CD8_Memory_Primary_Cells
Fetal_Brain_Male	CD4_Memory_Primary_Cells
Fetal_Heart	NHDF_Ad_Adult_Dermal_Fibroblasts
NHDF_Ad_Adult_Dermal_Fibroblasts	Fetal_Lung
ES_WA7_Cell_Line	CD19_Primary_Cells_Cord_BI
A549_EtOH_0.02pct_Lung_Carcinoma	CD15_Primary_Cells
HUES6_Cell_Line	Aorta
Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	Fetal_Thymus
H9_Cell_Line	GM12878_Lymphoblastoid
HeLa_S3_Cervical_Carcinoma	Fetal_Kidney
iPS_15b_Cell_Line	CD14_Primary_Cells
Fetal_Kidney	CD3_Primary_Cells_Peripheral_UW
hESC_Derived_CD184pp_Endoderm_Cultured_Cells	Monocytes_CD14pp_RO01746
H1_BMP4_Derived_Mesendoderm_Cultured_Cells	Right_Atrium
ES_I3_Cell_Line	Gastric
iPS_18_Cell_Line	Pancreas
iPS_20b_Cell_Line	HepG2_Hepatocellular_Carcinoma
HUES48_Cell_Line	Dnd41_TCell_Leukemia
Pancreatic_Islets	K562_Leukemia
HUES64_Cell_Line	HeLa_S3_Cervical_Carcinoma
