(New) Cell Type	(Old) Cell Type
Brain_Inferior_Temporal_Lobe	Brain_Inferior_Temporal_Lobe
Brain_Hippocampus_Middle	Adipose_Nuclei
Fetal_Muscle_Trunk	Neurosphere_Cultured_Cells_Cortex_Derived
Fetal_Brain_Female	CD34_Primary_Cells
Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	Small_Intestine
Brain_Anterior_Caudate	hESC_Derived_CD56pp_Mesoderm_Cultured_Cells
Thymus	Fetal_Adrenal_Gland
Right_Atrium	Brain_Angular_Gyrus
CD4pp_CD25int_CD127pp_Tmem_Primary_Cells	Brain_Mid_Frontal_Lobe
HMEC_Mammary_Epithelial	CD4pp_CD25__Th_Primary_Cells
Rectal_Smooth_Muscle	Mobilized_CD34_Primary_Cells_Female
Duodenum_Smooth_Muscle	Mobilized_CD34_Primary_Cells_Male
Brain_Cingulate_Gyrus	CD19_Primary_Cells_Peripheral_UW
iPS_20b_Cell_Line	Brain_Cingulate_Gyrus
Penis_Foreskin_Fibroblast_Primary_Cells_skin01	Placenta_Amnion
Colonic_Mucosa	Fetal_Muscle_Leg
Brain_Mid_Frontal_Lobe	CD56_Primary_Cells
Sigmoid_Colon	hESC_Derived_CD56pp_Ectoderm_Cultured_Cells
Penis_Foreskin_Melanocyte_Primary_Cells_skin01	Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
Esophagus	Brain_Hippocampus_Middle
H1_Derived_Neuronal_Progenitor_Cultured_Cells	CD14_Primary_Cells
CD8_Memory_Primary_Cells	Penis_Foreskin_Melanocyte_Primary_Cells_skin03
Skeletal_Muscle_Male	Fetal_Stomach
K562_Leukemia	H1_BMP4_Derived_Mesendoderm_Cultured_Cells
Fetal_Placenta	Dnd41_TCell_Leukemia
Penis_Foreskin_Fibroblast_Primary_Cells_skin02	HUVEC_Umbilical_Vein_Endothelial_Cells
Fetal_Stomach	Brain_Substantia_Nigra
NH_A_Astrocytes	Fetal_Placenta
Fetal_Thymus	Brain_Anterior_Caudate
Muscle_Satellite_Cultured_Cells	Breast_vHMEC
Right_Ventricle	Lung
Fetal_Muscle_Leg	Fetal_Thymus
Duodenum_Mucosa	CD34_Cultured_Cells
Fetal_Lung	Skeletal_Muscle_Female
A549_EtOH_0.02pct_Lung_Carcinoma	Sigmoid_Colon
Brain_Substantia_Nigra	Stomach_Mucosa
Spleen	Peripheral_Blood_Mononuclear_Primary_Cells
Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells	Fetal_Muscle_Trunk
