(New) Chromatin State	(Old) Chromatin State
Enhancers	Flanking_Active_TSS
Genic_enhancers	Enhancers
ZNF_genes_and_repeats	Transcr_at_gene_5_and_3
Transcr_at_gene_5_and_3	Weak_transcription
Repressed_PolyComb	Active_TSS
Active_TSS	Genic_enhancers
Flanking_Active_TSS	Bivalent_Enhancer
Heterochromatin	Flanking_Bivalent_TSS_Enh
Bivalent_Enhancer	Bivalent_Poised_TSS
Strong_transcription	Weak_Repressed_PolyComb
Bivalent_Poised_TSS	Repressed_PolyComb
Flanking_Bivalent_TSS_Enh	Strong_transcription
Weak_transcription	Quiescent_Low
Weak_Repressed_PolyComb	ZNF_genes_and_repeats
Quiescent_Low	Heterochromatin
