(New) Chromatin State	(Old) Chromatin State
Repressed_PolyComb	Repressed_PolyComb
Heterochromatin	Weak_Repressed_PolyComb
Strong_transcription	Bivalent_Enhancer
Active_TSS	Bivalent_Poised_TSS
Weak_transcription	Flanking_Bivalent_TSS_Enh
ZNF_genes_and_repeats	Heterochromatin
Genic_enhancers	Active_TSS
Enhancers	ZNF_genes_and_repeats
Transcr_at_gene_5_and_3	Flanking_Active_TSS
Weak_Repressed_PolyComb	Enhancers
Flanking_Active_TSS	Transcr_at_gene_5_and_3
Bivalent_Poised_TSS	Genic_enhancers
Bivalent_Enhancer	Quiescent_Low
Flanking_Bivalent_TSS_Enh	Weak_transcription
Quiescent_Low	Strong_transcription
