(New) Cell Type	(Old) Cell Type
Pancreatic_Islets	Pancreatic_Islets
Rectal_Mucosa.Donor_29	Small_Intestine
Muscle_Satellite_Cultured_Cells	Stomach_Mucosa
Rectal_Mucosa.Donor_31	Right_Ventricle
Fetal_Lung	Placenta_Amnion
CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells	Rectal_Smooth_Muscle
Osteoblasts	Colon_Smooth_Muscle
NHDF_Ad_Adult_Dermal_Fibroblasts	Brain_Mid_Frontal_Lobe
Skeletal_Muscle_Female	CD4_Memory_Primary_Cells
Duodenum_Smooth_Muscle	Osteoblasts
HUVEC_Umbilical_Vein_Endothelial_Cells	CD8_Memory_Primary_Cells
K562_Leukemia	Brain_Cingulate_Gyrus
Breast_Myoepithelial_Cells	Brain_Angular_Gyrus
Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells
CD8_Memory_Primary_Cells	HUVEC_Umbilical_Vein_Endothelial_Cells
Brain_Mid_Frontal_Lobe	Colonic_Mucosa
Colon_Smooth_Muscle	Brain_Inferior_Temporal_Lobe
ES_I3_Cell_Line	CD8_Naive_Primary_Cells
Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	Muscle_Satellite_Cultured_Cells
Brain_Anterior_Caudate	CD4pp_CD25int_CD127pp_Tmem_Primary_Cells
Small_Intestine	Rectal_Mucosa.Donor_31
Brain_Inferior_Temporal_Lobe	Pancreas
CD4pp_CD25int_CD127pp_Tmem_Primary_Cells	NH_A_Astrocytes
CD4_Naive_Primary_Cells	Brain_Anterior_Caudate
CD4pp_CD25__CD45RApp_Naive_Primary_Cells	CD4_Naive_Primary_Cells
CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells	Skeletal_Muscle_Female
CD4_Memory_Primary_Cells	Brain_Substantia_Nigra
Dnd41_TCell_Leukemia	Rectal_Mucosa.Donor_29
CD3_Primary_Cells_Cord_BI	CD4pp_CD25__CD45ROpp_Memory_Primary_Cells
iPS_18_Cell_Line	Psoas_Muscle
A549_EtOH_0.02pct_Lung_Carcinoma	HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM
Fetal_Brain_Male	Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
HepG2_Hepatocellular_Carcinoma	Brain_Hippocampus_Middle
Penis_Foreskin_Melanocyte_Primary_Cells_skin03	Sigmoid_Colon
CD4pp_CD25__CD45ROpp_Memory_Primary_Cells	NHDF_Ad_Adult_Dermal_Fibroblasts
HUES48_Cell_Line	Left_Ventricle
HUES64_Cell_Line	Fetal_Heart
HMEC_Mammary_Epithelial	CD4pp_CD25__CD45RApp_Naive_Primary_Cells
GM12878_Lymphoblastoid	Stomach_Smooth_Muscle
Breast_vHMEC	NHLF_Lung_Fibroblasts
HeLa_S3_Cervical_Carcinoma	Gastric
Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells	Peripheral_Blood_Mononuclear_Primary_Cells
iPS_15b_Cell_Line	CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells
Stomach_Mucosa	CD4pp_CD25__Th_Primary_Cells
NHEK_Epidermal_Keratinocytes	CD4pp_CD25pp_CD127__Treg_Primary_Cells
NHLF_Lung_Fibroblasts	Skeletal_Muscle_Male
HSMM_Skeletal_Muscle_Myoblasts	Ovary
Fetal_Muscle_Trunk	Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
Adipose_Nuclei	CD56_Primary_Cells
H9_Derived_Neuron_Cultured_Cells	CD3_Primary_Cells_Peripheral_UW
CD8_Naive_Primary_Cells	Duodenum_Mucosa
Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	Aorta
NH_A_Astrocytes	Fetal_Muscle_Trunk
Stomach_Smooth_Muscle	Duodenum_Smooth_Muscle
CD34_Primary_Cells	HeLa_S3_Cervical_Carcinoma
Adult_Liver	HSMM_Skeletal_Muscle_Myoblasts
Penis_Foreskin_Keratinocyte_Primary_Cells_skin03	Fetal_Kidney
Rectal_Smooth_Muscle	CD3_Primary_Cells_Cord_BI
Brain_Cingulate_Gyrus	Fetal_Brain_Male
Penis_Foreskin_Fibroblast_Primary_Cells_skin01	Fetal_Lung
Duodenum_Mucosa	CD15_Primary_Cells
Brain_Hippocampus_Middle	HMEC_Mammary_Epithelial
hESC_Derived_CD184pp_Endoderm_Cultured_Cells	HepG2_Hepatocellular_Carcinoma
Fetal_Heart	Adipose_Nuclei
HUES6_Cell_Line	Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
Mobilized_CD34_Primary_Cells_Male	Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells
hESC_Derived_CD56pp_Mesoderm_Cultured_Cells	CD19_Primary_Cells_Peripheral_UW
Brain_Substantia_Nigra	ES_WA7_Cell_Line
CD4pp_CD25__Th_Primary_Cells	CD19_Primary_Cells_Cord_BI
CD4pp_CD25pp_CD127__Treg_Primary_Cells	NHEK_Epidermal_Keratinocytes
CD19_Primary_Cells_Cord_BI	Mobilized_CD34_Primary_Cells_Female
H9_Derived_Neuronal_Progenitor_Cultured_Cells	Adult_Liver
Brain_Angular_Gyrus	Penis_Foreskin_Keratinocyte_Primary_Cells_skin02
iPS_20b_Cell_Line	Esophagus
Brain_Germinal_Matrix	Fetal_Muscle_Leg
Fetal_Intestine_Small	Fetal_Brain_Female
Monocytes_CD14pp_RO01746	Right_Atrium
Penis_Foreskin_Keratinocyte_Primary_Cells_skin02	Fetal_Adrenal_Gland
Sigmoid_Colon	Fetal_Placenta
IMR90_Cell_Line	Thymus
Mobilized_CD34_Primary_Cells_Female	Brain_Germinal_Matrix
Skeletal_Muscle_Male	hESC_Derived_CD56pp_Ectoderm_Cultured_Cells
HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM	iPS_DF_6.9_Cell_Line
CD15_Primary_Cells	CD34_Primary_Cells
Neurosphere_Cultured_Cells_Cortex_Derived	H1_Derived_Neuronal_Progenitor_Cultured_Cells
Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived	H1_BMP4_Derived_Mesendoderm_Cultured_Cells
CD34_Cultured_Cells	K562_Leukemia
Peripheral_Blood_Mononuclear_Primary_Cells	Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived
CD3_Primary_Cells_Peripheral_UW	Spleen
Fetal_Kidney	Breast_vHMEC
H1_Cell_Line	Neurosphere_Cultured_Cells_Cortex_Derived
Fetal_Muscle_Leg	A549_EtOH_0.02pct_Lung_Carcinoma
CD56_Primary_Cells	Penis_Foreskin_Melanocyte_Primary_Cells_skin03
Fetal_Brain_Female	Breast_Myoepithelial_Cells
Fetal_Adrenal_Gland	H9_Derived_Neuron_Cultured_Cells
Fetal_Stomach	CD34_Cultured_Cells
CD19_Primary_Cells_Peripheral_UW	iPS_15b_Cell_Line
4star	Fetal_Intestine_Large
hESC_Derived_CD56pp_Ectoderm_Cultured_Cells	H1_BMP4_Derived_Trophoblast_Cultured_Cells
Fetal_Intestine_Large	Monocytes_CD14pp_RO01746
Fetal_Thymus	Fetal_Thymus
Right_Atrium	iPS_18_Cell_Line
CD14_Primary_Cells	Dnd41_TCell_Leukemia
