(New) Chromatin State	(Old) Chromatin State
Weak_Repressed_PolyComb	Weak_Repressed_PolyComb
Quiescent_Low	Repressed_PolyComb
Weak_transcription	Bivalent_Enhancer
Strong_transcription	Quiescent_Low
Heterochromatin	Bivalent_Poised_TSS
Repressed_PolyComb	Flanking_Bivalent_TSS_Enh
ZNF_genes_and_repeats	Enhancers
Genic_enhancers	Weak_transcription
Enhancers	Heterochromatin
Active_TSS	Flanking_Active_TSS
Transcr_at_gene_5_and_3	Active_TSS
Flanking_Active_TSS	Transcr_at_gene_5_and_3
Bivalent_Poised_TSS	ZNF_genes_and_repeats
Bivalent_Enhancer	Genic_enhancers
Flanking_Bivalent_TSS_Enh	Strong_transcription
