(New) Chromatin State	(Old) Chromatin State
Repressed_PolyComb	Repressed_PolyComb
Genic_enhancers	Bivalent_Enhancer
Active_TSS	Weak_Repressed_PolyComb
Heterochromatin	Bivalent_Poised_TSS
ZNF_genes_and_repeats	Flanking_Bivalent_TSS_Enh
Enhancers	Flanking_Active_TSS
Strong_transcription	Active_TSS
Transcr_at_gene_5_and_3	Enhancers
Bivalent_Poised_TSS	ZNF_genes_and_repeats
Flanking_Active_TSS	Heterochromatin
Weak_transcription	Transcr_at_gene_5_and_3
Bivalent_Enhancer	Genic_enhancers
Flanking_Bivalent_TSS_Enh	Weak_transcription
Weak_Repressed_PolyComb	Strong_transcription
Quiescent_Low	Quiescent_Low
