(New) Cell Type	(Old) Cell Type
A549_EtOH_0.02pct_Lung_Carcinoma	A549_EtOH_0.02pct_Lung_Carcinoma
CD19_Primary_Cells_Cord_BI	HeLa_S3_Cervical_Carcinoma
Left_Ventricle	Gastric
CD4pp_CD25__CD45ROpp_Memory_Primary_Cells	Spleen
Peripheral_Blood_Mononuclear_Primary_Cells	Esophagus
Penis_Foreskin_Melanocyte_Primary_Cells_skin03	hESC_Derived_CD56pp_Mesoderm_Cultured_Cells
CD8_Naive_Primary_Cells	Pancreas
HSMM_Skeletal_Muscle_Myoblasts	Aorta
CD3_Primary_Cells_Cord_BI	CD3_Primary_Cells_Peripheral_UW
CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells	HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM
Rectal_Mucosa.Donor_31	Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
Ovary	H1_BMP4_Derived_Trophoblast_Cultured_Cells
CD3_Primary_Cells_Peripheral_UW	Small_Intestine
CD34_Cultured_Cells	Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells
HMEC_Mammary_Epithelial	Fetal_Adrenal_Gland
CD34_Primary_Cells	Penis_Foreskin_Keratinocyte_Primary_Cells_skin02
CD4pp_CD25pp_CD127__Treg_Primary_Cells	Sigmoid_Colon
Right_Atrium	Fetal_Intestine_Large
GM12878_Lymphoblastoid	CD4pp_CD25__Th_Primary_Cells
CD4pp_CD25__Th_Primary_Cells	Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
Brain_Angular_Gyrus	Left_Ventricle
CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells	HepG2_Hepatocellular_Carcinoma
HUVEC_Umbilical_Vein_Endothelial_Cells	CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells
Fetal_Intestine_Large	Duodenum_Mucosa
NHDF_Ad_Adult_Dermal_Fibroblasts	Right_Ventricle
CD56_Primary_Cells	CD3_Primary_Cells_Cord_BI
Brain_Cingulate_Gyrus	Dnd41_TCell_Leukemia
HeLa_S3_Cervical_Carcinoma	Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
Rectal_Mucosa.Donor_29	H1_Derived_Mesenchymal_Stem_Cells
HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM	HMEC_Mammary_Epithelial
CD4pp_CD25__CD45RApp_Naive_Primary_Cells	Penis_Foreskin_Keratinocyte_Primary_Cells_skin03
NHLF_Lung_Fibroblasts	Adult_Liver
Duodenum_Mucosa	Penis_Foreskin_Melanocyte_Primary_Cells_skin03
H9_Derived_Neuronal_Progenitor_Cultured_Cells	Stomach_Smooth_Muscle
H9_Derived_Neuron_Cultured_Cells	Peripheral_Blood_Mononuclear_Primary_Cells
K562_Leukemia	CD34_Primary_Cells
CD4pp_CD25int_CD127pp_Tmem_Primary_Cells	Penis_Foreskin_Melanocyte_Primary_Cells_skin01
IMR90_Cell_Line	Right_Atrium
Brain_Inferior_Temporal_Lobe	HSMM_Skeletal_Muscle_Myoblasts
Right_Ventricle	Rectal_Mucosa.Donor_29
Brain_Mid_Frontal_Lobe	Rectal_Mucosa.Donor_31
Psoas_Muscle	Pancreatic_Islets
Penis_Foreskin_Keratinocyte_Primary_Cells_skin03	CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells
Pancreatic_Islets	iPS_DF_6.9_Cell_Line
Fetal_Heart	NHEK_Epidermal_Keratinocytes
CD8_Memory_Primary_Cells	Mobilized_CD34_Primary_Cells_Male
Sigmoid_Colon	Duodenum_Smooth_Muscle
CD14_Primary_Cells	Muscle_Satellite_Cultured_Cells
CD15_Primary_Cells	Brain_Hippocampus_Middle
Brain_Substantia_Nigra	CD19_Primary_Cells_Cord_BI
NHEK_Epidermal_Keratinocytes	CD34_Cultured_Cells
CD19_Primary_Cells_Peripheral_UW	Adipose_Nuclei
Fetal_Intestine_Small	CD8_Naive_Primary_Cells
CD4_Memory_Primary_Cells	Brain_Angular_Gyrus
Adult_Liver	H9_Derived_Neuron_Cultured_Cells
Brain_Hippocampus_Middle	H1_Cell_Line
Rectal_Smooth_Muscle	Brain_Cingulate_Gyrus
Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	Fetal_Intestine_Small
Penis_Foreskin_Keratinocyte_Primary_Cells_skin02	Osteoblasts
Brain_Anterior_Caudate	CD4pp_CD25__CD45ROpp_Memory_Primary_Cells
Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	Brain_Mid_Frontal_Lobe
Muscle_Satellite_Cultured_Cells	Placenta_Amnion
Aorta	Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived
HepG2_Hepatocellular_Carcinoma	Skeletal_Muscle_Male
Mobilized_CD34_Primary_Cells_Male	Fetal_Heart
Fetal_Brain_Female	Neurosphere_Cultured_Cells_Cortex_Derived
Penis_Foreskin_Fibroblast_Primary_Cells_skin01	Brain_Inferior_Temporal_Lobe
CD4_Naive_Primary_Cells	HUVEC_Umbilical_Vein_Endothelial_Cells
Mobilized_CD34_Primary_Cells_Female	Ovary
Breast_Myoepithelial_Cells	Skeletal_Muscle_Female
Neurosphere_Cultured_Cells_Cortex_Derived	CD4pp_CD25__CD45RApp_Naive_Primary_Cells
Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived	Brain_Substantia_Nigra
Monocytes_CD14pp_RO01746	HUES6_Cell_Line
Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells	NHDF_Ad_Adult_Dermal_Fibroblasts
Thymus	4star
Skeletal_Muscle_Female	GM12878_Lymphoblastoid
Brain_Germinal_Matrix	Psoas_Muscle
Breast_vHMEC	NH_A_Astrocytes
Osteoblasts	Mobilized_CD34_Primary_Cells_Female
Penis_Foreskin_Fibroblast_Primary_Cells_skin02	Brain_Anterior_Caudate
Dnd41_TCell_Leukemia	Fetal_Brain_Male
Colonic_Mucosa	ES_WA7_Cell_Line
hESC_Derived_CD56pp_Mesoderm_Cultured_Cells	CD4pp_CD25pp_CD127__Treg_Primary_Cells
HUES6_Cell_Line	Breast_Myoepithelial_Cells
Adipose_Nuclei	Fetal_Muscle_Leg
H1_Derived_Mesenchymal_Stem_Cells	Fetal_Lung
Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	Lung
Stomach_Smooth_Muscle	IMR90_Cell_Line
Duodenum_Smooth_Muscle	Fetal_Brain_Female
Fetal_Brain_Male	CD56_Primary_Cells
NH_A_Astrocytes	iPS_20b_Cell_Line
Placenta_Amnion	Brain_Germinal_Matrix
Fetal_Muscle_Leg	hESC_Derived_CD184pp_Endoderm_Cultured_Cells
Fetal_Kidney	HUES64_Cell_Line
Small_Intestine	iPS_15b_Cell_Line
Stomach_Mucosa	Fetal_Stomach
ES_WA7_Cell_Line	CD4pp_CD25int_CD127pp_Tmem_Primary_Cells
hESC_Derived_CD184pp_Endoderm_Cultured_Cells	ES_I3_Cell_Line
Penis_Foreskin_Melanocyte_Primary_Cells_skin01	H9_Derived_Neuronal_Progenitor_Cultured_Cells
Esophagus	iPS_DF_19.11_Cell_Line
Fetal_Placenta	CD4_Memory_Primary_Cells
Fetal_Adrenal_Gland	H9_Cell_Line
HUES48_Cell_Line	HUES48_Cell_Line
Fetal_Lung	NHLF_Lung_Fibroblasts
HUES64_Cell_Line	Fetal_Kidney
Colon_Smooth_Muscle	iPS_18_Cell_Line
Lung	CD19_Primary_Cells_Peripheral_UW
Fetal_Stomach	CD8_Memory_Primary_Cells
Skeletal_Muscle_Male	Stomach_Mucosa
Fetal_Muscle_Trunk	Monocytes_CD14pp_RO01746
iPS_20b_Cell_Line	Colon_Smooth_Muscle
Fetal_Thymus	Fetal_Placenta
iPS_18_Cell_Line	H1_BMP4_Derived_Mesendoderm_Cultured_Cells
