(New) Chromatin State	(Old) Chromatin State
Flanking_Active_TSS	Flanking_Active_TSS
Transcr_at_gene_5_and_3	Active_TSS
Bivalent_Enhancer	Flanking_Bivalent_TSS_Enh
Genic_enhancers	Transcr_at_gene_5_and_3
ZNF_genes_and_repeats	Bivalent_Poised_TSS
Enhancers	Enhancers
Flanking_Bivalent_TSS_Enh	Bivalent_Enhancer
Bivalent_Poised_TSS	Repressed_PolyComb
Active_TSS	Genic_enhancers
Repressed_PolyComb	Weak_transcription
Heterochromatin	Weak_Repressed_PolyComb
Strong_transcription	ZNF_genes_and_repeats
Weak_transcription	Quiescent_Low
Weak_Repressed_PolyComb	Strong_transcription
Quiescent_Low	Heterochromatin
