(New) Chromatin State	(Old) Chromatin State
Bivalent_Enhancer	Transcr_at_gene_5_and_3
Transcr_at_gene_5_and_3	Flanking_Active_TSS
Flanking_Active_TSS	Active_TSS
Flanking_Bivalent_TSS_Enh	Genic_enhancers
Bivalent_Poised_TSS	Strong_transcription
ZNF_genes_and_repeats	Enhancers
Genic_enhancers	Flanking_Bivalent_TSS_Enh
Enhancers	Bivalent_Poised_TSS
Active_TSS	Bivalent_Enhancer
Repressed_PolyComb	Weak_transcription
Heterochromatin	Repressed_PolyComb
Strong_transcription	ZNF_genes_and_repeats
Weak_transcription	Weak_Repressed_PolyComb
Weak_Repressed_PolyComb	Heterochromatin
Quiescent_Low	Quiescent_Low
