(New) Cell Type	(Old) Cell Type
4star	4star
Duodenum_Mucosa	iPS_DF_6.9_Cell_Line
H1_Cell_Line	hESC_Derived_CD56pp_Mesoderm_Cultured_Cells
Fetal_Thymus	Penis_Foreskin_Keratinocyte_Primary_Cells_skin03
A549_EtOH_0.02pct_Lung_Carcinoma	CD34_Cultured_Cells
Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	H9_Derived_Neuron_Cultured_Cells
Skeletal_Muscle_Male	H9_Derived_Neuronal_Progenitor_Cultured_Cells
Brain_Hippocampus_Middle	Mobilized_CD34_Primary_Cells_Male
H1_BMP4_Derived_Trophoblast_Cultured_Cells	HUES6_Cell_Line
CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells	Dnd41_TCell_Leukemia
CD4pp_CD25int_CD127pp_Tmem_Primary_Cells	HUES64_Cell_Line
Penis_Foreskin_Melanocyte_Primary_Cells_skin03	ES_WA7_Cell_Line
CD4pp_CD25__Th_Primary_Cells	Mobilized_CD34_Primary_Cells_Female
Skeletal_Muscle_Female	iPS_20b_Cell_Line
CD3_Primary_Cells_Cord_BI	HUES48_Cell_Line
Fetal_Placenta	Fetal_Thymus
CD56_Primary_Cells	CD3_Primary_Cells_Peripheral_UW
Fetal_Intestine_Large	Monocytes_CD14pp_RO01746
Adipose_Nuclei	CD4pp_CD25pp_CD127__Treg_Primary_Cells
Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells	CD56_Primary_Cells
Adult_Liver	CD4pp_CD25__Th_Primary_Cells
K562_Leukemia	Rectal_Mucosa.Donor_29
CD4pp_CD25__CD45RApp_Naive_Primary_Cells	Fetal_Intestine_Large
Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	CD14_Primary_Cells
Fetal_Lung	CD19_Primary_Cells_Peripheral_UW
CD4pp_CD25pp_CD127__Treg_Primary_Cells	CD15_Primary_Cells
CD19_Primary_Cells_Cord_BI	Peripheral_Blood_Mononuclear_Primary_Cells
HepG2_Hepatocellular_Carcinoma	hESC_Derived_CD184pp_Endoderm_Cultured_Cells
iPS_20b_Cell_Line	iPS_18_Cell_Line
