(New) Cell Type	(Old) Cell Type
Monocytes_CD14pp_RO01746	Monocytes_CD14pp_RO01746
CD14_Primary_Cells	CD14_Primary_Cells
Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	Peripheral_Blood_Mononuclear_Primary_Cells
H9_Derived_Neuronal_Progenitor_Cultured_Cells	CD15_Primary_Cells
Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells	CD4pp_CD25pp_CD127__Treg_Primary_Cells
HUES6_Cell_Line	CD19_Primary_Cells_Cord_BI
Mobilized_CD34_Primary_Cells_Male	CD56_Primary_Cells
Adipose_Nuclei	CD34_Cultured_Cells
H9_Derived_Neuron_Cultured_Cells	CD34_Primary_Cells
Mobilized_CD34_Primary_Cells_Female	CD3_Primary_Cells_Peripheral_UW
Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	CD4pp_CD25__Th_Primary_Cells
Penis_Foreskin_Keratinocyte_Primary_Cells_skin03	CD19_Primary_Cells_Peripheral_UW
HUES48_Cell_Line	CD4pp_CD25int_CD127pp_Tmem_Primary_Cells
Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	Mobilized_CD34_Primary_Cells_Female
HUES64_Cell_Line	Mobilized_CD34_Primary_Cells_Male
Osteoblasts	CD3_Primary_Cells_Cord_BI
HepG2_Hepatocellular_Carcinoma	Sigmoid_Colon
GM12878_Lymphoblastoid	CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells
IMR90_Cell_Line	Dnd41_TCell_Leukemia
CD34_Cultured_Cells	Thymus
Fetal_Adrenal_Gland	Left_Ventricle
CD15_Primary_Cells	Rectal_Mucosa.Donor_29
hESC_Derived_CD184pp_Endoderm_Cultured_Cells	Fetal_Thymus
iPS_18_Cell_Line	CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells
iPS_20b_Cell_Line	GM12878_Lymphoblastoid
Skeletal_Muscle_Female	Duodenum_Mucosa
Fetal_Muscle_Leg	CD4pp_CD25__CD45RApp_Naive_Primary_Cells
Penis_Foreskin_Fibroblast_Primary_Cells_skin01	Lung
Adult_Liver	Duodenum_Smooth_Muscle
Breast_Myoepithelial_Cells	Adipose_Nuclei
Penis_Foreskin_Fibroblast_Primary_Cells_skin02	Small_Intestine
Fetal_Lung	Penis_Foreskin_Melanocyte_Primary_Cells_skin03
Penis_Foreskin_Melanocyte_Primary_Cells_skin03	CD4_Naive_Primary_Cells
CD19_Primary_Cells_Peripheral_UW	Fetal_Intestine_Small
H1_Cell_Line	Rectal_Mucosa.Donor_31
Penis_Foreskin_Keratinocyte_Primary_Cells_skin02	H9_Derived_Neuronal_Progenitor_Cultured_Cells
HMEC_Mammary_Epithelial	CD8_Memory_Primary_Cells
