(New) Chromatin State	(Old) Chromatin State
Transcr_at_gene_5_and_3	Flanking_Bivalent_TSS_Enh
Bivalent_Enhancer	Bivalent_Poised_TSS
Bivalent_Poised_TSS	Bivalent_Enhancer
Enhancers	Repressed_PolyComb
Flanking_Active_TSS	Active_TSS
ZNF_genes_and_repeats	Flanking_Active_TSS
Genic_enhancers	Weak_Repressed_PolyComb
Active_TSS	Transcr_at_gene_5_and_3
Flanking_Bivalent_TSS_Enh	Enhancers
Repressed_PolyComb	ZNF_genes_and_repeats
Heterochromatin	Genic_enhancers
Strong_transcription	Heterochromatin
Weak_transcription	Weak_transcription
Weak_Repressed_PolyComb	Strong_transcription
Quiescent_Low	Quiescent_Low
