(New) Chromatin State	(Old) Chromatin State
Transcr_at_gene_5_and_3	Flanking_Active_TSS
Enhancers	Enhancers
Flanking_Active_TSS	Weak_transcription
Genic_enhancers	Bivalent_Enhancer
ZNF_genes_and_repeats	Transcr_at_gene_5_and_3
Bivalent_Enhancer	Genic_enhancers
Active_TSS	Flanking_Bivalent_TSS_Enh
Bivalent_Poised_TSS	Active_TSS
Flanking_Bivalent_TSS_Enh	Bivalent_Poised_TSS
Repressed_PolyComb	Repressed_PolyComb
Heterochromatin	Weak_Repressed_PolyComb
Strong_transcription	Quiescent_Low
Weak_transcription	ZNF_genes_and_repeats
Weak_Repressed_PolyComb	Strong_transcription
Quiescent_Low	Heterochromatin
