(New) Chromatin State	(Old) Chromatin State
ZNF_genes_and_repeats	ZNF_genes_and_repeats
Enhancers	Weak_transcription
Genic_enhancers	Heterochromatin
Heterochromatin	Strong_transcription
Repressed_PolyComb	Flanking_Bivalent_TSS_Enh
Transcr_at_gene_5_and_3	Genic_enhancers
Strong_transcription	Transcr_at_gene_5_and_3
Active_TSS	Bivalent_Poised_TSS
Weak_transcription	Bivalent_Enhancer
Flanking_Active_TSS	Active_TSS
Bivalent_Enhancer	Repressed_PolyComb
Bivalent_Poised_TSS	Flanking_Active_TSS
Weak_Repressed_PolyComb	Enhancers
Flanking_Bivalent_TSS_Enh	Weak_Repressed_PolyComb
Quiescent_Low	Quiescent_Low
