(New) Chromatin State	(Old) Chromatin State
Flanking_Active_TSS	Genic_enhancers
Genic_enhancers	Transcr_at_gene_5_and_3
Bivalent_Enhancer	Weak_transcription
Transcr_at_gene_5_and_3	Strong_transcription
Flanking_Bivalent_TSS_Enh	Enhancers
ZNF_genes_and_repeats	Flanking_Active_TSS
Enhancers	ZNF_genes_and_repeats
Bivalent_Poised_TSS	Bivalent_Enhancer
Repressed_PolyComb	Active_TSS
Active_TSS	Flanking_Bivalent_TSS_Enh
Heterochromatin	Bivalent_Poised_TSS
Strong_transcription	Repressed_PolyComb
Weak_transcription	Weak_Repressed_PolyComb
Weak_Repressed_PolyComb	Heterochromatin
Quiescent_Low	Quiescent_Low
