(New) Chromatin State	(Old) Chromatin State
Bivalent_Poised_TSS	Flanking_Bivalent_TSS_Enh
Flanking_Bivalent_TSS_Enh	Bivalent_Poised_TSS
Active_TSS	Active_TSS
Bivalent_Enhancer	Bivalent_Enhancer
Transcr_at_gene_5_and_3	Flanking_Active_TSS
Genic_enhancers	Repressed_PolyComb
Flanking_Active_TSS	Enhancers
Enhancers	Transcr_at_gene_5_and_3
ZNF_genes_and_repeats	Weak_Repressed_PolyComb
Repressed_PolyComb	ZNF_genes_and_repeats
Heterochromatin	Genic_enhancers
Strong_transcription	Weak_transcription
Weak_transcription	Heterochromatin
Weak_Repressed_PolyComb	Strong_transcription
Quiescent_Low	Quiescent_Low
