(New) Cell Type	(Old) Cell Type
Breast_Myoepithelial_Cells	Breast_Myoepithelial_Cells
CD19_Primary_Cells_Peripheral_UW	Penis_Foreskin_Keratinocyte_Primary_Cells_skin02
Adult_Liver	HMEC_Mammary_Epithelial
CD4pp_CD25pp_CD127__Treg_Primary_Cells	NHEK_Epidermal_Keratinocytes
Dnd41_TCell_Leukemia	Stomach_Smooth_Muscle
CD19_Primary_Cells_Cord_BI	Duodenum_Smooth_Muscle
HepG2_Hepatocellular_Carcinoma	Penis_Foreskin_Keratinocyte_Primary_Cells_skin03
HMEC_Mammary_Epithelial	Breast_vHMEC
Fetal_Intestine_Large	Colon_Smooth_Muscle
Neurosphere_Cultured_Cells_Cortex_Derived	Penis_Foreskin_Fibroblast_Primary_Cells_skin01
Fetal_Heart	Rectal_Smooth_Muscle
CD34_Cultured_Cells	Brain_Mid_Frontal_Lobe
CD4pp_CD25__CD45RApp_Naive_Primary_Cells	Esophagus
CD3_Primary_Cells_Cord_BI	Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
HUES6_Cell_Line	Skeletal_Muscle_Male
CD15_Primary_Cells	Adipose_Nuclei
Mobilized_CD34_Primary_Cells_Female	Brain_Anterior_Caudate
CD8_Naive_Primary_Cells	Skeletal_Muscle_Female
hESC_Derived_CD56pp_Mesoderm_Cultured_Cells	Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
Breast_vHMEC	Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
CD4pp_CD25__Th_Primary_Cells	Penis_Foreskin_Fibroblast_Primary_Cells_skin02
CD4_Memory_Primary_Cells	Brain_Hippocampus_Middle
CD4_Naive_Primary_Cells	Right_Atrium
4star	Colonic_Mucosa
CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells	Osteoblasts
Penis_Foreskin_Melanocyte_Primary_Cells_skin03	NHLF_Lung_Fibroblasts
CD56_Primary_Cells	Muscle_Satellite_Cultured_Cells
CD14_Primary_Cells	Brain_Cingulate_Gyrus
Fetal_Intestine_Small	HSMM_Skeletal_Muscle_Myoblasts
CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells	Brain_Inferior_Temporal_Lobe
Fetal_Muscle_Leg	Rectal_Mucosa.Donor_29
Fetal_Adrenal_Gland	Duodenum_Mucosa
NHEK_Epidermal_Keratinocytes	NHDF_Ad_Adult_Dermal_Fibroblasts
HUVEC_Umbilical_Vein_Endothelial_Cells	HeLa_S3_Cervical_Carcinoma
HSMM_Skeletal_Muscle_Myoblasts	Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells
Penis_Foreskin_Keratinocyte_Primary_Cells_skin03	Brain_Angular_Gyrus
NHDF_Ad_Adult_Dermal_Fibroblasts	Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived
CD4pp_CD25__CD45ROpp_Memory_Primary_Cells	NH_A_Astrocytes
K562_Leukemia	Penis_Foreskin_Melanocyte_Primary_Cells_skin01
H1_Cell_Line	Right_Ventricle
Muscle_Satellite_Cultured_Cells	HepG2_Hepatocellular_Carcinoma
Fetal_Brain_Female	HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM
Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	Fetal_Muscle_Leg
CD3_Primary_Cells_Peripheral_UW	Brain_Substantia_Nigra
Fetal_Thymus	Fetal_Stomach
GM12878_Lymphoblastoid	Neurosphere_Cultured_Cells_Cortex_Derived
A549_EtOH_0.02pct_Lung_Carcinoma	H9_Derived_Neuronal_Progenitor_Cultured_Cells
CD8_Memory_Primary_Cells	ES_I3_Cell_Line
Brain_Germinal_Matrix	A549_EtOH_0.02pct_Lung_Carcinoma
Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived	Fetal_Intestine_Small
Stomach_Mucosa	IMR90_Cell_Line
H9_Derived_Neuron_Cultured_Cells	hESC_Derived_CD56pp_Mesoderm_Cultured_Cells
Skeletal_Muscle_Female	Dnd41_TCell_Leukemia
Fetal_Muscle_Trunk	Fetal_Kidney
Adipose_Nuclei	Lung
Duodenum_Mucosa	Fetal_Muscle_Trunk
Penis_Foreskin_Keratinocyte_Primary_Cells_skin02	HUES64_Cell_Line
IMR90_Cell_Line	Rectal_Mucosa.Donor_31
CD34_Primary_Cells	Fetal_Lung
H9_Derived_Neuronal_Progenitor_Cultured_Cells	HUES6_Cell_Line
iPS_18_Cell_Line	iPS_20b_Cell_Line
CD4pp_CD25int_CD127pp_Tmem_Primary_Cells	Left_Ventricle
Skeletal_Muscle_Male	Fetal_Brain_Female
Osteoblasts	Brain_Germinal_Matrix
Mobilized_CD34_Primary_Cells_Male	iPS_15b_Cell_Line
Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	H9_Derived_Neuron_Cultured_Cells
Penis_Foreskin_Fibroblast_Primary_Cells_skin01	Thymus
iPS_DF_19.11_Cell_Line	hESC_Derived_CD56pp_Ectoderm_Cultured_Cells
Monocytes_CD14pp_RO01746	Fetal_Intestine_Large
Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	Aorta
Colon_Smooth_Muscle	H1_Cell_Line
iPS_15b_Cell_Line	Sigmoid_Colon
Peripheral_Blood_Mononuclear_Primary_Cells	Fetal_Thymus
Fetal_Brain_Male	H9_Cell_Line
Brain_Hippocampus_Middle	iPS_18_Cell_Line
HUES48_Cell_Line	Stomach_Mucosa
NHLF_Lung_Fibroblasts	Psoas_Muscle
Fetal_Stomach	Mobilized_CD34_Primary_Cells_Male
Fetal_Placenta	Penis_Foreskin_Melanocyte_Primary_Cells_skin03
Fetal_Lung	HUES48_Cell_Line
HeLa_S3_Cervical_Carcinoma	K562_Leukemia
Rectal_Mucosa.Donor_29	Placenta_Amnion
Rectal_Smooth_Muscle	Fetal_Placenta
iPS_20b_Cell_Line	CD34_Cultured_Cells
NH_A_Astrocytes	Small_Intestine
Pancreatic_Islets	GM12878_Lymphoblastoid
hESC_Derived_CD184pp_Endoderm_Cultured_Cells	Fetal_Adrenal_Gland
Brain_Cingulate_Gyrus	hESC_Derived_CD184pp_Endoderm_Cultured_Cells
ES_I3_Cell_Line	Ovary
Brain_Anterior_Caudate	Pancreas
H9_Cell_Line	CD4pp_CD25pp_CD127__Treg_Primary_Cells
Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells	CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells
iPS_DF_6.9_Cell_Line	Mobilized_CD34_Primary_Cells_Female
Rectal_Mucosa.Donor_31	ES_WA7_Cell_Line
HUES64_Cell_Line	CD3_Primary_Cells_Cord_BI
HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM	CD4pp_CD25__Th_Primary_Cells
Brain_Inferior_Temporal_Lobe	Peripheral_Blood_Mononuclear_Primary_Cells
Duodenum_Smooth_Muscle	CD3_Primary_Cells_Peripheral_UW
H1_Derived_Neuronal_Progenitor_Cultured_Cells	Gastric
Brain_Substantia_Nigra	Spleen
Thymus	H1_Derived_Mesenchymal_Stem_Cells
Brain_Angular_Gyrus	H1_BMP4_Derived_Trophoblast_Cultured_Cells
Left_Ventricle	HUVEC_Umbilical_Vein_Endothelial_Cells
Brain_Mid_Frontal_Lobe	Pancreatic_Islets
Colonic_Mucosa	iPS_DF_19.11_Cell_Line
