(New) Chromatin State	(Old) Chromatin State
Genic_enhancers	Transcr_at_gene_5_and_3
Repressed_PolyComb	Genic_enhancers
Transcr_at_gene_5_and_3	Strong_transcription
Enhancers	Weak_transcription
ZNF_genes_and_repeats	Flanking_Active_TSS
Active_TSS	Enhancers
Heterochromatin	ZNF_genes_and_repeats
Strong_transcription	Active_TSS
Flanking_Active_TSS	Bivalent_Enhancer
Bivalent_Poised_TSS	Flanking_Bivalent_TSS_Enh
Weak_transcription	Bivalent_Poised_TSS
Bivalent_Enhancer	Repressed_PolyComb
Flanking_Bivalent_TSS_Enh	Weak_Repressed_PolyComb
Weak_Repressed_PolyComb	Quiescent_Low
Quiescent_Low	Heterochromatin
