(New) Chromatin State	(Old) Chromatin State
Transcr_at_gene_5_and_3	Transcr_at_gene_5_and_3
Genic_enhancers	Genic_enhancers
Enhancers	Flanking_Active_TSS
ZNF_genes_and_repeats	Strong_transcription
Flanking_Active_TSS	Enhancers
Active_TSS	Active_TSS
Repressed_PolyComb	Weak_transcription
Bivalent_Enhancer	Bivalent_Enhancer
Bivalent_Poised_TSS	Bivalent_Poised_TSS
Heterochromatin	ZNF_genes_and_repeats
Flanking_Bivalent_TSS_Enh	Flanking_Bivalent_TSS_Enh
Strong_transcription	Repressed_PolyComb
Weak_transcription	Weak_Repressed_PolyComb
Weak_Repressed_PolyComb	Heterochromatin
Quiescent_Low	Quiescent_Low
