(New) Cell Type	(Old) Cell Type
Fetal_Lung	Fetal_Lung
H1_Derived_Neuronal_Progenitor_Cultured_Cells	Fetal_Kidney
Adult_Liver	Fetal_Brain_Male
Aorta	hESC_Derived_CD56pp_Ectoderm_Cultured_Cells
hESC_Derived_CD56pp_Ectoderm_Cultured_Cells	Neurosphere_Cultured_Cells_Cortex_Derived
Ovary	H1_Derived_Neuronal_Progenitor_Cultured_Cells
Mobilized_CD34_Primary_Cells_Female	Sigmoid_Colon
Skeletal_Muscle_Male	Small_Intestine
Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived	Fetal_Muscle_Leg
Gastric	Fetal_Muscle_Trunk
HepG2_Hepatocellular_Carcinoma	Fetal_Adrenal_Gland
CD4pp_CD25__CD45RApp_Naive_Primary_Cells	iPS_DF_6.9_Cell_Line
iPS_DF_6.9_Cell_Line	Stomach_Mucosa
HSMM_Skeletal_Muscle_Myoblasts	Breast_vHMEC
Brain_Angular_Gyrus	Fetal_Intestine_Large
Rectal_Mucosa.Donor_29	Pancreatic_Islets
4star	4star
Peripheral_Blood_Mononuclear_Primary_Cells	H1_Cell_Line
hESC_Derived_CD56pp_Mesoderm_Cultured_Cells	Brain_Angular_Gyrus
H9_Cell_Line	Lung
Brain_Anterior_Caudate	Psoas_Muscle
Colonic_Mucosa	Fetal_Placenta
Skeletal_Muscle_Female	Colon_Smooth_Muscle
Rectal_Smooth_Muscle	H9_Derived_Neuron_Cultured_Cells
Esophagus	Left_Ventricle
Stomach_Smooth_Muscle	Fetal_Stomach
HMEC_Mammary_Epithelial	Placenta_Amnion
Brain_Substantia_Nigra	Brain_Substantia_Nigra
Penis_Foreskin_Keratinocyte_Primary_Cells_skin03	Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived
Duodenum_Mucosa	Ovary
Adipose_Nuclei	Brain_Mid_Frontal_Lobe
NHEK_Epidermal_Keratinocytes	hESC_Derived_CD56pp_Mesoderm_Cultured_Cells
CD3_Primary_Cells_Cord_BI	IMR90_Cell_Line
Brain_Germinal_Matrix	CD34_Primary_Cells
HeLa_S3_Cervical_Carcinoma	Pancreas
Rectal_Mucosa.Donor_31	H9_Cell_Line
iPS_15b_Cell_Line	Brain_Inferior_Temporal_Lobe
Brain_Cingulate_Gyrus	Brain_Cingulate_Gyrus
Colon_Smooth_Muscle	Mobilized_CD34_Primary_Cells_Female
Brain_Inferior_Temporal_Lobe	Brain_Anterior_Caudate
Brain_Hippocampus_Middle	Rectal_Smooth_Muscle
Sigmoid_Colon	Aorta
Fetal_Muscle_Leg	HUES48_Cell_Line
CD8_Memory_Primary_Cells	iPS_18_Cell_Line
Penis_Foreskin_Fibroblast_Primary_Cells_skin01	NH_A_Astrocytes
CD14_Primary_Cells	Gastric
Left_Ventricle	NHDF_Ad_Adult_Dermal_Fibroblasts
Fetal_Brain_Female	Rectal_Mucosa.Donor_31
K562_Leukemia	Brain_Hippocampus_Middle
Brain_Mid_Frontal_Lobe	H9_Derived_Neuronal_Progenitor_Cultured_Cells
Neurosphere_Cultured_Cells_Cortex_Derived	HUES64_Cell_Line
Mobilized_CD34_Primary_Cells_Male	ES_I3_Cell_Line
Duodenum_Smooth_Muscle	iPS_15b_Cell_Line
Fetal_Thymus	Fetal_Heart
Pancreas	HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM
Psoas_Muscle	Right_Ventricle
Right_Atrium	Duodenum_Smooth_Muscle
Lung	Adipose_Nuclei
Osteoblasts	NHLF_Lung_Fibroblasts
ES_WA7_Cell_Line	H1_BMP4_Derived_Trophoblast_Cultured_Cells
NH_A_Astrocytes	CD4_Memory_Primary_Cells
Fetal_Muscle_Trunk	CD8_Naive_Primary_Cells
H1_Cell_Line	Colonic_Mucosa
H1_Derived_Mesenchymal_Stem_Cells	Brain_Germinal_Matrix
HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM	HMEC_Mammary_Epithelial
H9_Derived_Neuronal_Progenitor_Cultured_Cells	Fetal_Brain_Female
CD4_Naive_Primary_Cells	CD8_Memory_Primary_Cells
H9_Derived_Neuron_Cultured_Cells	Skeletal_Muscle_Female
Fetal_Kidney	Rectal_Mucosa.Donor_29
Fetal_Brain_Male	Esophagus
CD4pp_CD25pp_CD127__Treg_Primary_Cells	Fetal_Thymus
Fetal_Adrenal_Gland	Peripheral_Blood_Mononuclear_Primary_Cells
Small_Intestine	HSMM_Skeletal_Muscle_Myoblasts
Muscle_Satellite_Cultured_Cells	Osteoblasts
CD34_Cultured_Cells	CD14_Primary_Cells
HUES6_Cell_Line	Thymus
ES_I3_Cell_Line	Duodenum_Mucosa
Thymus	HUES6_Cell_Line
CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells	HUVEC_Umbilical_Vein_Endothelial_Cells
H1_BMP4_Derived_Trophoblast_Cultured_Cells	Adult_Liver
Penis_Foreskin_Keratinocyte_Primary_Cells_skin02	CD4pp_CD25int_CD127pp_Tmem_Primary_Cells
CD34_Primary_Cells	Penis_Foreskin_Melanocyte_Primary_Cells_skin03
CD19_Primary_Cells_Peripheral_UW	CD4pp_CD25__CD45ROpp_Memory_Primary_Cells
CD4_Memory_Primary_Cells	iPS_20b_Cell_Line
CD4pp_CD25__CD45ROpp_Memory_Primary_Cells	Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
GM12878_Lymphoblastoid	CD19_Primary_Cells_Peripheral_UW
CD3_Primary_Cells_Peripheral_UW	CD4pp_CD25__Th_Primary_Cells
iPS_18_Cell_Line	CD56_Primary_Cells
Fetal_Intestine_Large	Breast_Myoepithelial_Cells
Fetal_Heart	Muscle_Satellite_Cultured_Cells
Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	H1_BMP4_Derived_Mesendoderm_Cultured_Cells
IMR90_Cell_Line	CD3_Primary_Cells_Peripheral_UW
Penis_Foreskin_Melanocyte_Primary_Cells_skin03	CD4_Naive_Primary_Cells
CD4pp_CD25int_CD127pp_Tmem_Primary_Cells	Penis_Foreskin_Melanocyte_Primary_Cells_skin01
iPS_DF_19.11_Cell_Line	CD19_Primary_Cells_Cord_BI
NHLF_Lung_Fibroblasts	Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells	CD3_Primary_Cells_Cord_BI
Fetal_Placenta	Fetal_Intestine_Small
Right_Ventricle	Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
CD8_Naive_Primary_Cells	Spleen
HUES48_Cell_Line	CD34_Cultured_Cells
Stomach_Mucosa	HepG2_Hepatocellular_Carcinoma
Placenta_Amnion	Stomach_Smooth_Muscle
CD56_Primary_Cells	CD15_Primary_Cells
HUVEC_Umbilical_Vein_Endothelial_Cells	Mobilized_CD34_Primary_Cells_Male
H1_BMP4_Derived_Mesendoderm_Cultured_Cells	CD4pp_CD25pp_CD127__Treg_Primary_Cells
Penis_Foreskin_Fibroblast_Primary_Cells_skin02	Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells
A549_EtOH_0.02pct_Lung_Carcinoma	H1_Derived_Mesenchymal_Stem_Cells
Spleen	Right_Atrium
iPS_20b_Cell_Line	Skeletal_Muscle_Male
HUES64_Cell_Line	hESC_Derived_CD184pp_Endoderm_Cultured_Cells
Fetal_Stomach	Penis_Foreskin_Keratinocyte_Primary_Cells_skin02
CD19_Primary_Cells_Cord_BI	Penis_Foreskin_Keratinocyte_Primary_Cells_skin03
Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells	Monocytes_CD14pp_RO01746
NHDF_Ad_Adult_Dermal_Fibroblasts	NHEK_Epidermal_Keratinocytes
Penis_Foreskin_Melanocyte_Primary_Cells_skin01	HeLa_S3_Cervical_Carcinoma
Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells
CD4pp_CD25__Th_Primary_Cells	CD4pp_CD25__CD45RApp_Naive_Primary_Cells
Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	iPS_DF_19.11_Cell_Line
Monocytes_CD14pp_RO01746	K562_Leukemia
hESC_Derived_CD184pp_Endoderm_Cultured_Cells	A549_EtOH_0.02pct_Lung_Carcinoma
Breast_Myoepithelial_Cells	CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells
