(New) Cell Type	(Old) Cell Type
Penis_Foreskin_Fibroblast_Primary_Cells_skin01	Penis_Foreskin_Fibroblast_Primary_Cells_skin01
Muscle_Satellite_Cultured_Cells	HMEC_Mammary_Epithelial
Thymus	IMR90_Cell_Line
Right_Ventricle	Penis_Foreskin_Melanocyte_Primary_Cells_skin03
CD4pp_CD25int_CD127pp_Tmem_Primary_Cells	Penis_Foreskin_Fibroblast_Primary_Cells_skin02
CD34_Cultured_Cells	Penis_Foreskin_Keratinocyte_Primary_Cells_skin03
Penis_Foreskin_Melanocyte_Primary_Cells_skin01	Muscle_Satellite_Cultured_Cells
Penis_Foreskin_Fibroblast_Primary_Cells_skin02	HUVEC_Umbilical_Vein_Endothelial_Cells
Penis_Foreskin_Keratinocyte_Primary_Cells_skin02	Neurosphere_Cultured_Cells_Cortex_Derived
Colonic_Mucosa	NHLF_Lung_Fibroblasts
Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived	Placenta_Amnion
H1_BMP4_Derived_Trophoblast_Cultured_Cells	HSMM_Skeletal_Muscle_Myoblasts
Peripheral_Blood_Mononuclear_Primary_Cells	Mobilized_CD34_Primary_Cells_Female
Fetal_Placenta	Mobilized_CD34_Primary_Cells_Male
4star	Fetal_Adrenal_Gland
Skeletal_Muscle_Male	HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM
Ovary	Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
Esophagus	NH_A_Astrocytes
Lung	Ovary
Skeletal_Muscle_Female	Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
CD3_Primary_Cells_Peripheral_UW	Penis_Foreskin_Keratinocyte_Primary_Cells_skin02
CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells	Breast_vHMEC
Fetal_Muscle_Trunk	H1_BMP4_Derived_Trophoblast_Cultured_Cells
Sigmoid_Colon	CD4pp_CD25__Th_Primary_Cells
CD4_Memory_Primary_Cells	Osteoblasts
HUVEC_Umbilical_Vein_Endothelial_Cells	Fetal_Muscle_Leg
H9_Derived_Neuron_Cultured_Cells	CD34_Cultured_Cells
Brain_Hippocampus_Middle	NHEK_Epidermal_Keratinocytes
IMR90_Cell_Line	Fetal_Muscle_Trunk
Placenta_Amnion	Esophagus
HMEC_Mammary_Epithelial	Penis_Foreskin_Melanocyte_Primary_Cells_skin01
Neurosphere_Cultured_Cells_Cortex_Derived	Colonic_Mucosa
CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells	CD19_Primary_Cells_Peripheral_UW
Penis_Foreskin_Keratinocyte_Primary_Cells_skin03	Peripheral_Blood_Mononuclear_Primary_Cells
Left_Ventricle	CD4pp_CD25pp_CD127__Treg_Primary_Cells
Stomach_Smooth_Muscle	hESC_Derived_CD56pp_Mesoderm_Cultured_Cells
CD4pp_CD25__CD45ROpp_Memory_Primary_Cells	CD4pp_CD25int_CD127pp_Tmem_Primary_Cells
CD4pp_CD25__Th_Primary_Cells	Left_Ventricle
CD56_Primary_Cells	NHDF_Ad_Adult_Dermal_Fibroblasts
iPS_DF_19.11_Cell_Line	Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	H9_Derived_Neuron_Cultured_Cells
Fetal_Adrenal_Gland	Psoas_Muscle
Fetal_Thymus	Spleen
CD4pp_CD25__CD45RApp_Naive_Primary_Cells	Thymus
CD19_Primary_Cells_Peripheral_UW	Duodenum_Smooth_Muscle
K562_Leukemia	CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells
Spleen	Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells
H1_Derived_Mesenchymal_Stem_Cells	Adipose_Nuclei
CD8_Naive_Primary_Cells	Lung
Brain_Germinal_Matrix	A549_EtOH_0.02pct_Lung_Carcinoma
Adipose_Nuclei	Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived
CD14_Primary_Cells	CD14_Primary_Cells
Breast_Myoepithelial_Cells	Fetal_Stomach
CD8_Memory_Primary_Cells	CD4pp_CD25__CD45RApp_Naive_Primary_Cells
Aorta	H9_Derived_Neuronal_Progenitor_Cultured_Cells
Fetal_Stomach	Brain_Germinal_Matrix
CD15_Primary_Cells	iPS_DF_19.11_Cell_Line
CD4pp_CD25pp_CD127__Treg_Primary_Cells	CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells
NHEK_Epidermal_Keratinocytes	Right_Ventricle
Duodenum_Mucosa	Colon_Smooth_Muscle
Monocytes_CD14pp_RO01746	H1_Derived_Neuronal_Progenitor_Cultured_Cells
Duodenum_Smooth_Muscle	CD4pp_CD25__CD45ROpp_Memory_Primary_Cells
Penis_Foreskin_Melanocyte_Primary_Cells_skin03	Sigmoid_Colon
Fetal_Muscle_Leg	Fetal_Intestine_Large
Psoas_Muscle	CD15_Primary_Cells
