(New) Chromatin State	(Old) Chromatin State
Weak_Repressed_PolyComb	Weak_Repressed_PolyComb
Weak_transcription	Repressed_PolyComb
Strong_transcription	Bivalent_Enhancer
Quiescent_Low	Bivalent_Poised_TSS
Heterochromatin	Flanking_Bivalent_TSS_Enh
Repressed_PolyComb	Enhancers
ZNF_genes_and_repeats	Quiescent_Low
Genic_enhancers	Transcr_at_gene_5_and_3
Enhancers	Flanking_Active_TSS
Active_TSS	Heterochromatin
Transcr_at_gene_5_and_3	Active_TSS
Flanking_Active_TSS	ZNF_genes_and_repeats
Bivalent_Poised_TSS	Genic_enhancers
Bivalent_Enhancer	Weak_transcription
Flanking_Bivalent_TSS_Enh	Strong_transcription
