(New) Chromatin State	(Old) Chromatin State
Enhancers	Enhancers
Genic_enhancers	Flanking_Active_TSS
Transcr_at_gene_5_and_3	Weak_transcription
ZNF_genes_and_repeats	Genic_enhancers
Flanking_Active_TSS	Transcr_at_gene_5_and_3
Active_TSS	Bivalent_Enhancer
Repressed_PolyComb	Active_TSS
Bivalent_Enhancer	Repressed_PolyComb
Bivalent_Poised_TSS	Flanking_Bivalent_TSS_Enh
Heterochromatin	Weak_Repressed_PolyComb
Flanking_Bivalent_TSS_Enh	Bivalent_Poised_TSS
Strong_transcription	Quiescent_Low
Weak_transcription	Strong_transcription
Weak_Repressed_PolyComb	ZNF_genes_and_repeats
Quiescent_Low	Heterochromatin
