(New) Cell Type	(Old) Cell Type
Lung	Lung
Adult_Liver	Gastric
H1_Derived_Mesenchymal_Stem_Cells	Esophagus
Brain_Cingulate_Gyrus	Left_Ventricle
Fetal_Placenta	Rectal_Smooth_Muscle
Penis_Foreskin_Keratinocyte_Primary_Cells_skin03	Rectal_Mucosa.Donor_29
CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells	Fetal_Kidney
Rectal_Mucosa.Donor_29	Peripheral_Blood_Mononuclear_Primary_Cells
iPS_18_Cell_Line	Fetal_Stomach
Brain_Inferior_Temporal_Lobe	Small_Intestine
Mobilized_CD34_Primary_Cells_Male	Fetal_Intestine_Small
Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	Fetal_Muscle_Leg
Fetal_Heart	Colonic_Mucosa
CD4pp_CD25__CD45RApp_Naive_Primary_Cells	Breast_Myoepithelial_Cells
CD34_Cultured_Cells	Fetal_Adrenal_Gland
CD4_Memory_Primary_Cells	CD3_Primary_Cells_Cord_BI
Breast_Myoepithelial_Cells	CD4pp_CD25int_CD127pp_Tmem_Primary_Cells
Colon_Smooth_Muscle	IMR90_Cell_Line
Penis_Foreskin_Fibroblast_Primary_Cells_skin02	Fetal_Muscle_Trunk
Brain_Substantia_Nigra	Fetal_Intestine_Large
Stomach_Smooth_Muscle	CD8_Naive_Primary_Cells
Sigmoid_Colon	CD8_Memory_Primary_Cells
iPS_15b_Cell_Line	hESC_Derived_CD56pp_Mesoderm_Cultured_Cells
Duodenum_Mucosa	CD34_Cultured_Cells
HUES6_Cell_Line	Penis_Foreskin_Keratinocyte_Primary_Cells_skin03
H1_BMP4_Derived_Trophoblast_Cultured_Cells	Pancreatic_Islets
iPS_20b_Cell_Line	CD4_Memory_Primary_Cells
Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	Penis_Foreskin_Keratinocyte_Primary_Cells_skin02
CD8_Naive_Primary_Cells	Penis_Foreskin_Fibroblast_Primary_Cells_skin01
Duodenum_Smooth_Muscle	CD19_Primary_Cells_Cord_BI
Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	Stomach_Smooth_Muscle
hESC_Derived_CD184pp_Endoderm_Cultured_Cells	Sigmoid_Colon
Fetal_Intestine_Large	Adipose_Nuclei
Brain_Angular_Gyrus	CD4pp_CD25__CD45ROpp_Memory_Primary_Cells
Penis_Foreskin_Melanocyte_Primary_Cells_skin01	Mobilized_CD34_Primary_Cells_Male
Fetal_Thymus	Penis_Foreskin_Melanocyte_Primary_Cells_skin03
hESC_Derived_CD56pp_Mesoderm_Cultured_Cells	Duodenum_Mucosa
Rectal_Mucosa.Donor_31	Duodenum_Smooth_Muscle
CD4pp_CD25pp_CD127__Treg_Primary_Cells	Thymus
Brain_Germinal_Matrix	Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
HUES48_Cell_Line	Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
CD19_Primary_Cells_Cord_BI	H9_Derived_Neuron_Cultured_Cells
CD19_Primary_Cells_Peripheral_UW	CD3_Primary_Cells_Peripheral_UW
CD3_Primary_Cells_Cord_BI	CD4pp_CD25pp_CD127__Treg_Primary_Cells
H1_Cell_Line	H9_Derived_Neuronal_Progenitor_Cultured_Cells
4star	GM12878_Lymphoblastoid
ES_I3_Cell_Line	Mobilized_CD34_Primary_Cells_Female
Brain_Anterior_Caudate	Adult_Liver
Brain_Hippocampus_Middle	Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
Mobilized_CD34_Primary_Cells_Female	Rectal_Mucosa.Donor_31
CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells	CD19_Primary_Cells_Peripheral_UW
