(New) Chromatin State	(Old) Chromatin State
Quiescent_Low	Heterochromatin
Weak_Repressed_PolyComb	Quiescent_Low
Weak_transcription	Weak_transcription
Strong_transcription	Strong_transcription
Heterochromatin	Enhancers
ZNF_genes_and_repeats	Weak_Repressed_PolyComb
Repressed_PolyComb	Repressed_PolyComb
Enhancers	Flanking_Active_TSS
Genic_enhancers	ZNF_genes_and_repeats
Transcr_at_gene_5_and_3	Active_TSS
Active_TSS	Bivalent_Enhancer
Flanking_Active_TSS	Bivalent_Poised_TSS
Bivalent_Enhancer	Flanking_Bivalent_TSS_Enh
Bivalent_Poised_TSS	Transcr_at_gene_5_and_3
Flanking_Bivalent_TSS_Enh	Genic_enhancers
