(New) Chromatin State	(Old) Chromatin State
Genic_enhancers	Genic_enhancers
Transcr_at_gene_5_and_3	Transcr_at_gene_5_and_3
Active_TSS	Strong_transcription
ZNF_genes_and_repeats	Weak_transcription
Enhancers	Enhancers
Flanking_Active_TSS	Flanking_Active_TSS
Bivalent_Poised_TSS	Bivalent_Enhancer
Bivalent_Enhancer	ZNF_genes_and_repeats
Repressed_PolyComb	Active_TSS
Flanking_Bivalent_TSS_Enh	Flanking_Bivalent_TSS_Enh
Heterochromatin	Repressed_PolyComb
Strong_transcription	Bivalent_Poised_TSS
Weak_transcription	Weak_Repressed_PolyComb
Weak_Repressed_PolyComb	Heterochromatin
Quiescent_Low	Quiescent_Low
