(New) Chromatin State	(Old) Chromatin State
Enhancers	Flanking_Active_TSS
Genic_enhancers	Enhancers
ZNF_genes_and_repeats	Weak_transcription
Transcr_at_gene_5_and_3	Active_TSS
Repressed_PolyComb	Flanking_Bivalent_TSS_Enh
Active_TSS	Transcr_at_gene_5_and_3
Heterochromatin	Bivalent_Poised_TSS
Flanking_Active_TSS	Bivalent_Enhancer
Strong_transcription	Genic_enhancers
Bivalent_Enhancer	Repressed_PolyComb
Bivalent_Poised_TSS	Weak_Repressed_PolyComb
Weak_transcription	Quiescent_Low
Flanking_Bivalent_TSS_Enh	Strong_transcription
Weak_Repressed_PolyComb	ZNF_genes_and_repeats
Quiescent_Low	Heterochromatin
