(New) Chromatin State	(Old) Chromatin State
Repressed_PolyComb	Repressed_PolyComb
Active_TSS	Bivalent_Enhancer
Genic_enhancers	Weak_Repressed_PolyComb
ZNF_genes_and_repeats	Bivalent_Poised_TSS
Enhancers	Flanking_Bivalent_TSS_Enh
Transcr_at_gene_5_and_3	Flanking_Active_TSS
Strong_transcription	Active_TSS
Heterochromatin	Enhancers
Bivalent_Poised_TSS	Transcr_at_gene_5_and_3
Flanking_Active_TSS	Heterochromatin
Bivalent_Enhancer	ZNF_genes_and_repeats
Weak_transcription	Genic_enhancers
Flanking_Bivalent_TSS_Enh	Weak_transcription
Weak_Repressed_PolyComb	Strong_transcription
Quiescent_Low	Quiescent_Low
