(New) Cell Type	(Old) Cell Type
Fetal_Kidney	Fetal_Kidney
ES_WA7_Cell_Line	Fetal_Heart
H1_BMP4_Derived_Mesendoderm_Cultured_Cells	Fetal_Lung
H9_Cell_Line	NHDF_Ad_Adult_Dermal_Fibroblasts
Aorta	H9_Cell_Line
HeLa_S3_Cervical_Carcinoma	Fetal_Brain_Male
Pancreatic_Islets	H1_BMP4_Derived_Mesendoderm_Cultured_Cells
ES_I3_Cell_Line	HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM
Small_Intestine	Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells
Fetal_Heart	Rectal_Smooth_Muscle
Fetal_Brain_Male	Brain_Angular_Gyrus
K562_Leukemia	Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
NHDF_Ad_Adult_Dermal_Fibroblasts	Colon_Smooth_Muscle
Right_Atrium	HSMM_Skeletal_Muscle_Myoblasts
Pancreas	CD8_Memory_Primary_Cells
hESC_Derived_CD56pp_Mesoderm_Cultured_Cells	NHLF_Lung_Fibroblasts
H1_Derived_Neuronal_Progenitor_Cultured_Cells	Brain_Substantia_Nigra
Gastric	NH_A_Astrocytes
Sigmoid_Colon	Rectal_Mucosa.Donor_31
iPS_15b_Cell_Line	Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM	CD4_Memory_Primary_Cells
hESC_Derived_CD184pp_Endoderm_Cultured_Cells	CD4_Naive_Primary_Cells
A549_EtOH_0.02pct_Lung_Carcinoma	Brain_Anterior_Caudate
Fetal_Lung	CD19_Primary_Cells_Cord_BI
iPS_DF_6.9_Cell_Line	CD34_Primary_Cells
Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells	Rectal_Mucosa.Donor_29
HUES64_Cell_Line	Osteoblasts
HSMM_Skeletal_Muscle_Myoblasts	hESC_Derived_CD184pp_Endoderm_Cultured_Cells
Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	Adult_Liver
Stomach_Mucosa	Duodenum_Mucosa
Psoas_Muscle	Fetal_Intestine_Large
Osteoblasts	Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
Brain_Angular_Gyrus	H1_Derived_Neuronal_Progenitor_Cultured_Cells
HUES48_Cell_Line	Fetal_Intestine_Small
iPS_20b_Cell_Line	Stomach_Mucosa
Brain_Substantia_Nigra	CD3_Primary_Cells_Cord_BI
Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	hESC_Derived_CD56pp_Mesoderm_Cultured_Cells
Adult_Liver	GM12878_Lymphoblastoid
hESC_Derived_CD56pp_Ectoderm_Cultured_Cells	H9_Derived_Neuronal_Progenitor_Cultured_Cells
CD19_Primary_Cells_Cord_BI	HUES64_Cell_Line
Rectal_Smooth_Muscle	A549_EtOH_0.02pct_Lung_Carcinoma
Breast_vHMEC	Brain_Cingulate_Gyrus
CD34_Primary_Cells	HUES48_Cell_Line
NHLF_Lung_Fibroblasts	iPS_DF_6.9_Cell_Line
Ovary	Duodenum_Smooth_Muscle
Fetal_Brain_Female	H9_Derived_Neuron_Cultured_Cells
Colon_Smooth_Muscle	iPS_15b_Cell_Line
CD8_Memory_Primary_Cells	Fetal_Muscle_Leg
Brain_Anterior_Caudate	Brain_Inferior_Temporal_Lobe
Left_Ventricle	Fetal_Stomach
Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	CD8_Naive_Primary_Cells
Brain_Mid_Frontal_Lobe	ES_I3_Cell_Line
CD4_Naive_Primary_Cells	Skeletal_Muscle_Female
Brain_Inferior_Temporal_Lobe	Muscle_Satellite_Cultured_Cells
4star	Brain_Mid_Frontal_Lobe
iPS_18_Cell_Line	HUVEC_Umbilical_Vein_Endothelial_Cells
H1_Derived_Mesenchymal_Stem_Cells	iPS_20b_Cell_Line
Placenta_Amnion	CD4pp_CD25__CD45ROpp_Memory_Primary_Cells
CD3_Primary_Cells_Cord_BI	Left_Ventricle
GM12878_Lymphoblastoid	HUES6_Cell_Line
Brain_Cingulate_Gyrus	iPS_18_Cell_Line
H1_Cell_Line	NHEK_Epidermal_Keratinocytes
Rectal_Mucosa.Donor_29	H1_Cell_Line
Fetal_Intestine_Large	Adipose_Nuclei
CD4_Memory_Primary_Cells	ES_WA7_Cell_Line
Peripheral_Blood_Mononuclear_Primary_Cells	hESC_Derived_CD56pp_Ectoderm_Cultured_Cells
NH_A_Astrocytes	iPS_DF_19.11_Cell_Line
H1_BMP4_Derived_Trophoblast_Cultured_Cells	CD4pp_CD25__CD45RApp_Naive_Primary_Cells
Thymus	IMR90_Cell_Line
Duodenum_Smooth_Muscle	Fetal_Brain_Female
Rectal_Mucosa.Donor_31	CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells
Duodenum_Mucosa	Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived
HUVEC_Umbilical_Vein_Endothelial_Cells	Esophagus
HUES6_Cell_Line	Neurosphere_Cultured_Cells_Cortex_Derived
iPS_DF_19.11_Cell_Line	Pancreatic_Islets
Fetal_Intestine_Small	Brain_Hippocampus_Middle
IMR90_Cell_Line	Stomach_Smooth_Muscle
Stomach_Smooth_Muscle	H1_BMP4_Derived_Trophoblast_Cultured_Cells
Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived	Mobilized_CD34_Primary_Cells_Female
Muscle_Satellite_Cultured_Cells	Brain_Germinal_Matrix
Lung	Fetal_Muscle_Trunk
H9_Derived_Neuronal_Progenitor_Cultured_Cells	Psoas_Muscle
Brain_Germinal_Matrix	Colonic_Mucosa
Fetal_Stomach	CD4pp_CD25int_CD127pp_Tmem_Primary_Cells
Dnd41_TCell_Leukemia	Sigmoid_Colon
NHEK_Epidermal_Keratinocytes	Fetal_Adrenal_Gland
Brain_Hippocampus_Middle	Thymus
Right_Ventricle	CD4pp_CD25__Th_Primary_Cells
Esophagus	CD34_Cultured_Cells
Penis_Foreskin_Fibroblast_Primary_Cells_skin02	Fetal_Thymus
Spleen	Breast_Myoepithelial_Cells
CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells	CD56_Primary_Cells
CD8_Naive_Primary_Cells	CD19_Primary_Cells_Peripheral_UW
Penis_Foreskin_Melanocyte_Primary_Cells_skin01	4star
CD34_Cultured_Cells	Peripheral_Blood_Mononuclear_Primary_Cells
Adipose_Nuclei	Small_Intestine
CD4pp_CD25__CD45ROpp_Memory_Primary_Cells	Placenta_Amnion
CD4pp_CD25int_CD127pp_Tmem_Primary_Cells	H1_Derived_Mesenchymal_Stem_Cells
Skeletal_Muscle_Female	CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells
Neurosphere_Cultured_Cells_Cortex_Derived	Skeletal_Muscle_Male
Colonic_Mucosa	Mobilized_CD34_Primary_Cells_Male
HepG2_Hepatocellular_Carcinoma	HMEC_Mammary_Epithelial
