(New) Chromatin State	(Old) Chromatin State
Flanking_Active_TSS	ZNF_genes_and_repeats
Bivalent_Enhancer	Weak_transcription
ZNF_genes_and_repeats	Heterochromatin
Transcr_at_gene_5_and_3	Strong_transcription
Genic_enhancers	Flanking_Bivalent_TSS_Enh
Flanking_Bivalent_TSS_Enh	Genic_enhancers
Bivalent_Poised_TSS	Repressed_PolyComb
Enhancers	Transcr_at_gene_5_and_3
Active_TSS	Bivalent_Poised_TSS
Repressed_PolyComb	Bivalent_Enhancer
Heterochromatin	Flanking_Active_TSS
Strong_transcription	Enhancers
Weak_transcription	Weak_Repressed_PolyComb
Weak_Repressed_PolyComb	Active_TSS
Quiescent_Low	Quiescent_Low
