(New) Chromatin State	(Old) Chromatin State
Weak_Repressed_PolyComb	Weak_Repressed_PolyComb
Weak_transcription	Repressed_PolyComb
Strong_transcription	Quiescent_Low
Heterochromatin	Enhancers
Repressed_PolyComb	Bivalent_Enhancer
Quiescent_Low	Heterochromatin
ZNF_genes_and_repeats	Bivalent_Poised_TSS
Genic_enhancers	Flanking_Active_TSS
Enhancers	Transcr_at_gene_5_and_3
Active_TSS	Flanking_Bivalent_TSS_Enh
Transcr_at_gene_5_and_3	Active_TSS
Flanking_Active_TSS	Weak_transcription
Bivalent_Poised_TSS	ZNF_genes_and_repeats
Bivalent_Enhancer	Genic_enhancers
Flanking_Bivalent_TSS_Enh	Strong_transcription
