(New) Cell Type	(Old) Cell Type
Gastric	Gastric
Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	Pancreas
NHDF_Ad_Adult_Dermal_Fibroblasts	Aorta
Sigmoid_Colon	Placenta_Amnion
Ovary	Stomach_Mucosa
Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	Psoas_Muscle
iPS_18_Cell_Line	HUVEC_Umbilical_Vein_Endothelial_Cells
K562_Leukemia	Esophagus
ES_WA7_Cell_Line	H1_BMP4_Derived_Mesendoderm_Cultured_Cells
iPS_20b_Cell_Line	CD4pp_CD25__CD45RApp_Naive_Primary_Cells
Brain_Mid_Frontal_Lobe	Right_Atrium
Dnd41_TCell_Leukemia	CD4pp_CD25int_CD127pp_Tmem_Primary_Cells
Fetal_Intestine_Large	CD8_Naive_Primary_Cells
H1_Cell_Line	Muscle_Satellite_Cultured_Cells
CD19_Primary_Cells_Cord_BI	Small_Intestine
Osteoblasts	hESC_Derived_CD56pp_Ectoderm_Cultured_Cells
iPS_DF_6.9_Cell_Line	CD4_Memory_Primary_Cells
Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells	Colon_Smooth_Muscle
Brain_Substantia_Nigra	Brain_Mid_Frontal_Lobe
H9_Cell_Line	Colonic_Mucosa
Fetal_Intestine_Small	CD8_Memory_Primary_Cells
CD3_Primary_Cells_Cord_BI	CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells
HUES6_Cell_Line	CD4_Naive_Primary_Cells
HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM	NH_A_Astrocytes
HSMM_Skeletal_Muscle_Myoblasts	Right_Ventricle
Fetal_Brain_Male	H9_Derived_Neuronal_Progenitor_Cultured_Cells
H1_BMP4_Derived_Mesendoderm_Cultured_Cells	Rectal_Smooth_Muscle
Fetal_Stomach	Left_Ventricle
HUES48_Cell_Line	CD4pp_CD25__CD45ROpp_Memory_Primary_Cells
NHLF_Lung_Fibroblasts	Spleen
Neurosphere_Cultured_Cells_Cortex_Derived	HeLa_S3_Cervical_Carcinoma
Brain_Angular_Gyrus	Brain_Substantia_Nigra
hESC_Derived_CD184pp_Endoderm_Cultured_Cells	HMEC_Mammary_Epithelial
IMR90_Cell_Line	iPS_15b_Cell_Line
Fetal_Heart	Rectal_Mucosa.Donor_31
Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived	HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM
Right_Atrium	Brain_Angular_Gyrus
Fetal_Lung	Fetal_Heart
Stomach_Mucosa	Brain_Cingulate_Gyrus
Brain_Inferior_Temporal_Lobe	Duodenum_Smooth_Muscle
iPS_15b_Cell_Line	Sigmoid_Colon
Brain_Anterior_Caudate	Brain_Inferior_Temporal_Lobe
H1_Derived_Neuronal_Progenitor_Cultured_Cells	CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells
hESC_Derived_CD56pp_Ectoderm_Cultured_Cells	H9_Derived_Neuron_Cultured_Cells
Fetal_Brain_Female	Brain_Anterior_Caudate
Muscle_Satellite_Cultured_Cells	iPS_DF_6.9_Cell_Line
A549_EtOH_0.02pct_Lung_Carcinoma	Brain_Hippocampus_Middle
Brain_Cingulate_Gyrus	Skeletal_Muscle_Female
HUES64_Cell_Line	Fetal_Kidney
Breast_vHMEC	HepG2_Hepatocellular_Carcinoma
GM12878_Lymphoblastoid	Lung
Aorta	H1_Derived_Neuronal_Progenitor_Cultured_Cells
HepG2_Hepatocellular_Carcinoma	H9_Cell_Line
Colon_Smooth_Muscle	Rectal_Mucosa.Donor_29
Rectal_Smooth_Muscle	CD4pp_CD25pp_CD127__Treg_Primary_Cells
Thymus	CD4pp_CD25__Th_Primary_Cells
Pancreas	Duodenum_Mucosa
Duodenum_Mucosa	Stomach_Smooth_Muscle
hESC_Derived_CD56pp_Mesoderm_Cultured_Cells	Adipose_Nuclei
HUVEC_Umbilical_Vein_Endothelial_Cells	NHLF_Lung_Fibroblasts
Rectal_Mucosa.Donor_29	H1_BMP4_Derived_Trophoblast_Cultured_Cells
ES_I3_Cell_Line	Fetal_Brain_Male
CD34_Primary_Cells	Breast_Myoepithelial_Cells
Breast_Myoepithelial_Cells	Skeletal_Muscle_Male
CD4pp_CD25int_CD127pp_Tmem_Primary_Cells	Ovary
NH_A_Astrocytes	Adult_Liver
Rectal_Mucosa.Donor_31	iPS_18_Cell_Line
Mobilized_CD34_Primary_Cells_Male	CD3_Primary_Cells_Cord_BI
Duodenum_Smooth_Muscle	H1_Cell_Line
NHEK_Epidermal_Keratinocytes	Pancreatic_Islets
4star	Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
Fetal_Kidney	4star
Psoas_Muscle	Mobilized_CD34_Primary_Cells_Female
H9_Derived_Neuronal_Progenitor_Cultured_Cells	iPS_DF_19.11_Cell_Line
Penis_Foreskin_Fibroblast_Primary_Cells_skin02	CD3_Primary_Cells_Peripheral_UW
CD4_Naive_Primary_Cells	Fetal_Lung
Brain_Germinal_Matrix	Fetal_Placenta
Penis_Foreskin_Melanocyte_Primary_Cells_skin03	Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	ES_WA7_Cell_Line
CD4_Memory_Primary_Cells	HSMM_Skeletal_Muscle_Myoblasts
Adult_Liver	CD34_Cultured_Cells
Brain_Hippocampus_Middle	Osteoblasts
Monocytes_CD14pp_RO01746	HUES48_Cell_Line
Small_Intestine	ES_I3_Cell_Line
CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells	Thymus
CD8_Memory_Primary_Cells	Peripheral_Blood_Mononuclear_Primary_Cells
Stomach_Smooth_Muscle	Fetal_Thymus
CD4pp_CD25__CD45RApp_Naive_Primary_Cells	Breast_vHMEC
iPS_DF_19.11_Cell_Line	CD19_Primary_Cells_Peripheral_UW
Skeletal_Muscle_Female	CD15_Primary_Cells
Penis_Foreskin_Melanocyte_Primary_Cells_skin01	HUES64_Cell_Line
H1_BMP4_Derived_Trophoblast_Cultured_Cells	NHEK_Epidermal_Keratinocytes
Penis_Foreskin_Keratinocyte_Primary_Cells_skin02	H1_Derived_Mesenchymal_Stem_Cells
H9_Derived_Neuron_Cultured_Cells	iPS_20b_Cell_Line
Peripheral_Blood_Mononuclear_Primary_Cells	CD34_Primary_Cells
Left_Ventricle	HUES6_Cell_Line
Penis_Foreskin_Fibroblast_Primary_Cells_skin01	Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells
CD8_Naive_Primary_Cells	Fetal_Intestine_Large
Adipose_Nuclei	CD56_Primary_Cells
HeLa_S3_Cervical_Carcinoma	Dnd41_TCell_Leukemia
Esophagus	Fetal_Stomach
Colonic_Mucosa	Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived
Pancreatic_Islets	K562_Leukemia
H1_Derived_Mesenchymal_Stem_Cells	Neurosphere_Cultured_Cells_Cortex_Derived
Placenta_Amnion	NHDF_Ad_Adult_Dermal_Fibroblasts
Right_Ventricle	Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
Lung	CD19_Primary_Cells_Cord_BI
CD4pp_CD25pp_CD127__Treg_Primary_Cells	Fetal_Muscle_Leg
Skeletal_Muscle_Male	Fetal_Adrenal_Gland
Fetal_Placenta	Fetal_Muscle_Trunk
CD4pp_CD25__CD45ROpp_Memory_Primary_Cells	A549_EtOH_0.02pct_Lung_Carcinoma
Fetal_Muscle_Trunk	hESC_Derived_CD184pp_Endoderm_Cultured_Cells
Penis_Foreskin_Keratinocyte_Primary_Cells_skin03	Penis_Foreskin_Melanocyte_Primary_Cells_skin03
Mobilized_CD34_Primary_Cells_Female	Monocytes_CD14pp_RO01746
CD15_Primary_Cells	hESC_Derived_CD56pp_Mesoderm_Cultured_Cells
