(New) Chromatin State	(Old) Chromatin State
Genic_enhancers	Active_TSS
Enhancers	Flanking_Active_TSS
Flanking_Active_TSS	Enhancers
ZNF_genes_and_repeats	Transcr_at_gene_5_and_3
Transcr_at_gene_5_and_3	Bivalent_Poised_TSS
Repressed_PolyComb	Flanking_Bivalent_TSS_Enh
Active_TSS	Genic_enhancers
Heterochromatin	Bivalent_Enhancer
Bivalent_Enhancer	Weak_transcription
Bivalent_Poised_TSS	Repressed_PolyComb
Strong_transcription	Weak_Repressed_PolyComb
Flanking_Bivalent_TSS_Enh	ZNF_genes_and_repeats
Weak_transcription	Quiescent_Low
Weak_Repressed_PolyComb	Strong_transcription
Quiescent_Low	Heterochromatin
