(New) Chromatin State	(Old) Chromatin State
Strong_transcription	Weak_transcription
Weak_transcription	Strong_transcription
Heterochromatin	Genic_enhancers
Repressed_PolyComb	Transcr_at_gene_5_and_3
Weak_Repressed_PolyComb	ZNF_genes_and_repeats
ZNF_genes_and_repeats	Quiescent_Low
Active_TSS	Enhancers
Genic_enhancers	Bivalent_Enhancer
Enhancers	Flanking_Active_TSS
Transcr_at_gene_5_and_3	Bivalent_Poised_TSS
Flanking_Active_TSS	Repressed_PolyComb
Bivalent_Poised_TSS	Flanking_Bivalent_TSS_Enh
Bivalent_Enhancer	Weak_Repressed_PolyComb
Flanking_Bivalent_TSS_Enh	Heterochromatin
Quiescent_Low	Active_TSS
