(New) Chromatin State	(Old) Chromatin State
Heterochromatin	Heterochromatin
Strong_transcription	Quiescent_Low
Weak_transcription	ZNF_genes_and_repeats
Repressed_PolyComb	Flanking_Bivalent_TSS_Enh
ZNF_genes_and_repeats	Transcr_at_gene_5_and_3
Enhancers	Bivalent_Poised_TSS
Genic_enhancers	Repressed_PolyComb
Weak_Repressed_PolyComb	Weak_Repressed_PolyComb
Active_TSS	Bivalent_Enhancer
Transcr_at_gene_5_and_3	Genic_enhancers
Flanking_Active_TSS	Weak_transcription
Bivalent_Poised_TSS	Strong_transcription
Bivalent_Enhancer	Enhancers
Flanking_Bivalent_TSS_Enh	Active_TSS
Quiescent_Low	Flanking_Active_TSS
