(New) Chromatin State	(Old) Chromatin State
Genic_enhancers	Transcr_at_gene_5_and_3
Repressed_PolyComb	Genic_enhancers
Transcr_at_gene_5_and_3	Flanking_Active_TSS
Enhancers	Active_TSS
ZNF_genes_and_repeats	Enhancers
Active_TSS	Weak_transcription
Heterochromatin	Strong_transcription
Strong_transcription	Bivalent_Poised_TSS
Flanking_Active_TSS	Flanking_Bivalent_TSS_Enh
Bivalent_Poised_TSS	ZNF_genes_and_repeats
Weak_transcription	Bivalent_Enhancer
Bivalent_Enhancer	Repressed_PolyComb
Flanking_Bivalent_TSS_Enh	Heterochromatin
Weak_Repressed_PolyComb	Weak_Repressed_PolyComb
Quiescent_Low	Quiescent_Low
