(New) Chromatin State	(Old) Chromatin State
Weak_Repressed_PolyComb	Weak_Repressed_PolyComb
Weak_transcription	Repressed_PolyComb
Quiescent_Low	Enhancers
Strong_transcription	Bivalent_Enhancer
Heterochromatin	Quiescent_Low
Repressed_PolyComb	Bivalent_Poised_TSS
ZNF_genes_and_repeats	Flanking_Active_TSS
Genic_enhancers	Flanking_Bivalent_TSS_Enh
Enhancers	Active_TSS
Active_TSS	Transcr_at_gene_5_and_3
Transcr_at_gene_5_and_3	Heterochromatin
Flanking_Active_TSS	Weak_transcription
Bivalent_Poised_TSS	Genic_enhancers
Bivalent_Enhancer	ZNF_genes_and_repeats
Flanking_Bivalent_TSS_Enh	Strong_transcription
