(New) Cell Type	(Old) Cell Type
Dnd41_TCell_Leukemia	Dnd41_TCell_Leukemia
CD14_Primary_Cells	CD34_Primary_Cells
CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells	CD14_Primary_Cells
CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells	CD3_Primary_Cells_Peripheral_UW
Penis_Foreskin_Melanocyte_Primary_Cells_skin03	Right_Ventricle
Peripheral_Blood_Mononuclear_Primary_Cells	Ovary
HMEC_Mammary_Epithelial	Fetal_Thymus
CD4pp_CD25__CD45RApp_Naive_Primary_Cells	Brain_Anterior_Caudate
H1_BMP4_Derived_Trophoblast_Cultured_Cells	CD4pp_CD25pp_CD127__Treg_Primary_Cells
Ovary	Gastric
CD4pp_CD25__Th_Primary_Cells	Pancreas
Right_Ventricle	Aorta
Penis_Foreskin_Melanocyte_Primary_Cells_skin01	CD15_Primary_Cells
Breast_vHMEC	Pancreatic_Islets
Colonic_Mucosa	Left_Ventricle
CD4pp_CD25int_CD127pp_Tmem_Primary_Cells	Right_Atrium
Esophagus	Monocytes_CD14pp_RO01746
Placenta_Amnion	CD4pp_CD25__CD45RApp_Naive_Primary_Cells
HUVEC_Umbilical_Vein_Endothelial_Cells	Brain_Substantia_Nigra
CD3_Primary_Cells_Peripheral_UW	Brain_Angular_Gyrus
Penis_Foreskin_Keratinocyte_Primary_Cells_skin03	CD19_Primary_Cells_Cord_BI
CD19_Primary_Cells_Peripheral_UW	Lung
Penis_Foreskin_Fibroblast_Primary_Cells_skin01	Penis_Foreskin_Melanocyte_Primary_Cells_skin03
Lung	Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived
CD8_Naive_Primary_Cells	H1_BMP4_Derived_Trophoblast_Cultured_Cells
Penis_Foreskin_Fibroblast_Primary_Cells_skin02	Peripheral_Blood_Mononuclear_Primary_Cells
Sigmoid_Colon	H1_Derived_Neuronal_Progenitor_Cultured_Cells
4star	Brain_Inferior_Temporal_Lobe
CD15_Primary_Cells	CD56_Primary_Cells
Thymus	CD34_Cultured_Cells
H9_Derived_Neuron_Cultured_Cells	Esophagus
Neurosphere_Cultured_Cells_Cortex_Derived	CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells
IMR90_Cell_Line	H1_Derived_Mesenchymal_Stem_Cells
Spleen	Brain_Mid_Frontal_Lobe
Penis_Foreskin_Keratinocyte_Primary_Cells_skin02	CD4pp_CD25__Th_Primary_Cells
CD4pp_CD25__CD45ROpp_Memory_Primary_Cells	Brain_Cingulate_Gyrus
Muscle_Satellite_Cultured_Cells	CD3_Primary_Cells_Cord_BI
Left_Ventricle	Thymus
iPS_DF_19.11_Cell_Line	Fetal_Adrenal_Gland
Fetal_Muscle_Trunk	NH_A_Astrocytes
Fetal_Placenta	Breast_Myoepithelial_Cells
CD4_Memory_Primary_Cells	Psoas_Muscle
Fetal_Adrenal_Gland	Penis_Foreskin_Keratinocyte_Primary_Cells_skin03
Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived	Fetal_Muscle_Leg
CD34_Cultured_Cells	Fetal_Muscle_Trunk
