(New) Cell Type	(Old) Cell Type
Penis_Foreskin_Fibroblast_Primary_Cells_skin02	Penis_Foreskin_Fibroblast_Primary_Cells_skin02
Skeletal_Muscle_Male	Placenta_Amnion
Penis_Foreskin_Melanocyte_Primary_Cells_skin01	Penis_Foreskin_Fibroblast_Primary_Cells_skin01
Psoas_Muscle	Penis_Foreskin_Keratinocyte_Primary_Cells_skin02
Lung	Right_Ventricle
Right_Ventricle	Colonic_Mucosa
Penis_Foreskin_Fibroblast_Primary_Cells_skin01	Rectal_Smooth_Muscle
4star	Skeletal_Muscle_Male
Placenta_Amnion	Stomach_Mucosa
Spleen	Osteoblasts
Fetal_Heart	Skeletal_Muscle_Female
Colonic_Mucosa	Brain_Mid_Frontal_Lobe
Esophagus	Muscle_Satellite_Cultured_Cells
Duodenum_Mucosa	Penis_Foreskin_Melanocyte_Primary_Cells_skin01
Fetal_Intestine_Small	Small_Intestine
Brain_Germinal_Matrix	HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM
H1_BMP4_Derived_Trophoblast_Cultured_Cells	Brain_Cingulate_Gyrus
Fetal_Muscle_Trunk	Rectal_Mucosa.Donor_29
H1_Derived_Mesenchymal_Stem_Cells	CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells
H1_Derived_Neuronal_Progenitor_Cultured_Cells	Colon_Smooth_Muscle
Penis_Foreskin_Keratinocyte_Primary_Cells_skin03	NHLF_Lung_Fibroblasts
CD4pp_CD25int_CD127pp_Tmem_Primary_Cells	Brain_Angular_Gyrus
Stomach_Smooth_Muscle	Stomach_Smooth_Muscle
Penis_Foreskin_Melanocyte_Primary_Cells_skin03	CD4_Naive_Primary_Cells
Penis_Foreskin_Keratinocyte_Primary_Cells_skin02	Rectal_Mucosa.Donor_31
Right_Atrium	Fetal_Placenta
Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived	CD4pp_CD25int_CD127pp_Tmem_Primary_Cells
Fetal_Thymus	Gastric
Rectal_Mucosa.Donor_29	CD8_Memory_Primary_Cells
Fetal_Placenta	Brain_Inferior_Temporal_Lobe
Fetal_Stomach	Brain_Substantia_Nigra
