(New) Cell Type	(Old) Cell Type
Fetal_Thymus	Fetal_Thymus
Stomach_Mucosa	Thymus
Breast_Myoepithelial_Cells	CD3_Primary_Cells_Cord_BI
CD4pp_CD25__Th_Primary_Cells	Mobilized_CD34_Primary_Cells_Male
CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells	CD4pp_CD25pp_CD127__Treg_Primary_Cells
CD8_Naive_Primary_Cells	Mobilized_CD34_Primary_Cells_Female
Skeletal_Muscle_Male	CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells
Right_Atrium	CD4pp_CD25int_CD127pp_Tmem_Primary_Cells
CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells	CD34_Cultured_Cells
NHDF_Ad_Adult_Dermal_Fibroblasts	CD4_Naive_Primary_Cells
CD14_Primary_Cells	CD4pp_CD25__Th_Primary_Cells
Brain_Substantia_Nigra	CD4pp_CD25__CD45RApp_Naive_Primary_Cells
H1_BMP4_Derived_Trophoblast_Cultured_Cells	CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells
Fetal_Stomach	CD8_Memory_Primary_Cells
Fetal_Intestine_Small	CD19_Primary_Cells_Cord_BI
Pancreas	Fetal_Intestine_Small
CD4_Memory_Primary_Cells	Rectal_Smooth_Muscle
CD3_Primary_Cells_Peripheral_UW	CD4_Memory_Primary_Cells
iPS_DF_19.11_Cell_Line	Colonic_Mucosa
Fetal_Lung	CD8_Naive_Primary_Cells
Fetal_Adrenal_Gland	CD19_Primary_Cells_Peripheral_UW
Fetal_Muscle_Trunk	Fetal_Intestine_Large
H9_Derived_Neuron_Cultured_Cells	Peripheral_Blood_Mononuclear_Primary_Cells
Stomach_Smooth_Muscle	Fetal_Muscle_Leg
Skeletal_Muscle_Female	CD4pp_CD25__CD45ROpp_Memory_Primary_Cells
Colonic_Mucosa	CD56_Primary_Cells
Adult_Liver	Duodenum_Mucosa
Adipose_Nuclei	Fetal_Adrenal_Gland
Fetal_Placenta	Colon_Smooth_Muscle
Rectal_Mucosa.Donor_29	CD34_Primary_Cells
CD8_Memory_Primary_Cells	Rectal_Mucosa.Donor_29
CD34_Primary_Cells	Duodenum_Smooth_Muscle
CD34_Cultured_Cells	hESC_Derived_CD56pp_Mesoderm_Cultured_Cells
Fetal_Muscle_Leg	CD3_Primary_Cells_Peripheral_UW
Lung	Monocytes_CD14pp_RO01746
iPS_DF_6.9_Cell_Line	H9_Cell_Line
Spleen	Rectal_Mucosa.Donor_31
CD15_Primary_Cells	Fetal_Stomach
CD4pp_CD25__CD45RApp_Naive_Primary_Cells	CD14_Primary_Cells
Brain_Hippocampus_Middle	Placenta_Amnion
Mobilized_CD34_Primary_Cells_Female	NHLF_Lung_Fibroblasts
Neurosphere_Cultured_Cells_Cortex_Derived	HUES64_Cell_Line
Penis_Foreskin_Fibroblast_Primary_Cells_skin01	H1_Derived_Neuronal_Progenitor_Cultured_Cells
CD4_Naive_Primary_Cells	iPS_DF_6.9_Cell_Line
Right_Ventricle	Fetal_Muscle_Trunk
Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells	Spleen
Brain_Inferior_Temporal_Lobe	ES_I3_Cell_Line
H1_Derived_Mesenchymal_Stem_Cells	Esophagus
Duodenum_Mucosa	NH_A_Astrocytes
4star	NHEK_Epidermal_Keratinocytes
Penis_Foreskin_Fibroblast_Primary_Cells_skin02	HSMM_Skeletal_Muscle_Myoblasts
Fetal_Intestine_Large	Penis_Foreskin_Keratinocyte_Primary_Cells_skin03
Peripheral_Blood_Mononuclear_Primary_Cells	HUVEC_Umbilical_Vein_Endothelial_Cells
Brain_Germinal_Matrix	Adipose_Nuclei
CD56_Primary_Cells	Neurosphere_Cultured_Cells_Cortex_Derived
Esophagus	CD15_Primary_Cells
Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived	IMR90_Cell_Line
Fetal_Heart	H1_BMP4_Derived_Trophoblast_Cultured_Cells
Gastric	Brain_Substantia_Nigra
H9_Derived_Neuronal_Progenitor_Cultured_Cells	Brain_Mid_Frontal_Lobe
CD4pp_CD25int_CD127pp_Tmem_Primary_Cells	HUES48_Cell_Line
CD19_Primary_Cells_Cord_BI	Penis_Foreskin_Melanocyte_Primary_Cells_skin03
Placenta_Amnion	iPS_DF_19.11_Cell_Line
Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	Psoas_Muscle
H1_Derived_Neuronal_Progenitor_Cultured_Cells	Ovary
Penis_Foreskin_Melanocyte_Primary_Cells_skin03	Brain_Anterior_Caudate
Penis_Foreskin_Melanocyte_Primary_Cells_skin01	HMEC_Mammary_Epithelial
GM12878_Lymphoblastoid	Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived
NHEK_Epidermal_Keratinocytes	hESC_Derived_CD56pp_Ectoderm_Cultured_Cells
Sigmoid_Colon	Brain_Hippocampus_Middle
CD4pp_CD25pp_CD127__Treg_Primary_Cells	H1_Cell_Line
H1_Cell_Line	iPS_18_Cell_Line
CD3_Primary_Cells_Cord_BI	iPS_20b_Cell_Line
Brain_Anterior_Caudate	HUES6_Cell_Line
Brain_Mid_Frontal_Lobe	Stomach_Mucosa
IMR90_Cell_Line	Skeletal_Muscle_Female
Penis_Foreskin_Keratinocyte_Primary_Cells_skin02	GM12878_Lymphoblastoid
Rectal_Mucosa.Donor_31	Brain_Cingulate_Gyrus
CD4pp_CD25__CD45ROpp_Memory_Primary_Cells	Penis_Foreskin_Melanocyte_Primary_Cells_skin01
Monocytes_CD14pp_RO01746	hESC_Derived_CD184pp_Endoderm_Cultured_Cells
NH_A_Astrocytes	Sigmoid_Colon
HUVEC_Umbilical_Vein_Endothelial_Cells	Fetal_Placenta
Penis_Foreskin_Keratinocyte_Primary_Cells_skin03	Penis_Foreskin_Keratinocyte_Primary_Cells_skin02
Mobilized_CD34_Primary_Cells_Male	Brain_Germinal_Matrix
HepG2_Hepatocellular_Carcinoma	Left_Ventricle
Left_Ventricle	Brain_Angular_Gyrus
Brain_Angular_Gyrus	Brain_Inferior_Temporal_Lobe
Brain_Cingulate_Gyrus	H1_BMP4_Derived_Mesendoderm_Cultured_Cells
hESC_Derived_CD56pp_Ectoderm_Cultured_Cells	Muscle_Satellite_Cultured_Cells
Fetal_Brain_Female	Small_Intestine
Duodenum_Smooth_Muscle	Stomach_Smooth_Muscle
CD19_Primary_Cells_Peripheral_UW	ES_WA7_Cell_Line
Fetal_Brain_Male	H9_Derived_Neuronal_Progenitor_Cultured_Cells
Thymus	Fetal_Brain_Female
Aorta	Adult_Liver
Ovary	Osteoblasts
Muscle_Satellite_Cultured_Cells	Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
Rectal_Smooth_Muscle	iPS_15b_Cell_Line
Fetal_Kidney	Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
ES_WA7_Cell_Line	NHDF_Ad_Adult_Dermal_Fibroblasts
K562_Leukemia	4star
Osteoblasts	HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM
Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	Skeletal_Muscle_Male
HMEC_Mammary_Epithelial	Right_Ventricle
NHLF_Lung_Fibroblasts	Fetal_Heart
Colon_Smooth_Muscle	Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
Psoas_Muscle	Penis_Foreskin_Fibroblast_Primary_Cells_skin01
HUES6_Cell_Line	H1_Derived_Mesenchymal_Stem_Cells
H9_Cell_Line	H9_Derived_Neuron_Cultured_Cells
hESC_Derived_CD56pp_Mesoderm_Cultured_Cells	A549_EtOH_0.02pct_Lung_Carcinoma
Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells
Dnd41_TCell_Leukemia	Fetal_Lung
Breast_vHMEC	Lung
HSMM_Skeletal_Muscle_Myoblasts	Breast_vHMEC
HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM	Breast_Myoepithelial_Cells
ES_I3_Cell_Line	Fetal_Kidney
Small_Intestine	Penis_Foreskin_Fibroblast_Primary_Cells_skin02
iPS_15b_Cell_Line	Fetal_Brain_Male
A549_EtOH_0.02pct_Lung_Carcinoma	Aorta
hESC_Derived_CD184pp_Endoderm_Cultured_Cells	Dnd41_TCell_Leukemia
iPS_18_Cell_Line	Pancreatic_Islets
HeLa_S3_Cervical_Carcinoma	Right_Atrium
iPS_20b_Cell_Line	Gastric
H1_BMP4_Derived_Mesendoderm_Cultured_Cells	K562_Leukemia
HUES48_Cell_Line	HeLa_S3_Cervical_Carcinoma
Pancreatic_Islets	HepG2_Hepatocellular_Carcinoma
HUES64_Cell_Line	Pancreas
