(New) Chromatin State	(Old) Chromatin State
Repressed_PolyComb	Repressed_PolyComb
Active_TSS	Weak_Repressed_PolyComb
Genic_enhancers	Bivalent_Enhancer
Strong_transcription	Bivalent_Poised_TSS
Heterochromatin	Flanking_Bivalent_TSS_Enh
ZNF_genes_and_repeats	Enhancers
Enhancers	Flanking_Active_TSS
Transcr_at_gene_5_and_3	Active_TSS
Bivalent_Poised_TSS	Heterochromatin
Weak_transcription	Transcr_at_gene_5_and_3
Flanking_Active_TSS	Genic_enhancers
Bivalent_Enhancer	ZNF_genes_and_repeats
Weak_Repressed_PolyComb	Weak_transcription
Flanking_Bivalent_TSS_Enh	Quiescent_Low
Quiescent_Low	Strong_transcription
