(New) Chromatin State	(Old) Chromatin State
Bivalent_Poised_TSS	Active_TSS
Active_TSS	Flanking_Active_TSS
Transcr_at_gene_5_and_3	Transcr_at_gene_5_and_3
Flanking_Bivalent_TSS_Enh	Flanking_Bivalent_TSS_Enh
Bivalent_Enhancer	Bivalent_Poised_TSS
Genic_enhancers	Bivalent_Enhancer
Repressed_PolyComb	Repressed_PolyComb
Flanking_Active_TSS	Enhancers
Enhancers	Genic_enhancers
ZNF_genes_and_repeats	ZNF_genes_and_repeats
Strong_transcription	Weak_Repressed_PolyComb
Heterochromatin	Weak_transcription
Weak_transcription	Heterochromatin
Weak_Repressed_PolyComb	Strong_transcription
Quiescent_Low	Quiescent_Low
