(New) Cell Type	(Old) Cell Type
Placenta_Amnion	Placenta_Amnion
Penis_Foreskin_Fibroblast_Primary_Cells_skin01	Ovary
Lung	HUES6_Cell_Line
Left_Ventricle	Spleen
Fetal_Adrenal_Gland	hESC_Derived_CD56pp_Mesoderm_Cultured_Cells
NHEK_Epidermal_Keratinocytes	Penis_Foreskin_Melanocyte_Primary_Cells_skin03
Duodenum_Mucosa	H1_BMP4_Derived_Trophoblast_Cultured_Cells
Sigmoid_Colon	Right_Ventricle
Colonic_Mucosa	Penis_Foreskin_Keratinocyte_Primary_Cells_skin03
Fetal_Muscle_Trunk	Esophagus
IMR90_Cell_Line	HMEC_Mammary_Epithelial
iPS_DF_19.11_Cell_Line	Penis_Foreskin_Melanocyte_Primary_Cells_skin01
NH_A_Astrocytes	Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived
Fetal_Muscle_Leg	Mobilized_CD34_Primary_Cells_Female
Fetal_Thymus	Colonic_Mucosa
4star	Penis_Foreskin_Keratinocyte_Primary_Cells_skin02
Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived	Duodenum_Smooth_Muscle
CD4pp_CD25int_CD127pp_Tmem_Primary_Cells	Colon_Smooth_Muscle
H9_Derived_Neuron_Cultured_Cells	iPS_DF_19.11_Cell_Line
Esophagus	H1_Derived_Neuronal_Progenitor_Cultured_Cells
Stomach_Mucosa	Psoas_Muscle
Aorta	HUES64_Cell_Line
Penis_Foreskin_Keratinocyte_Primary_Cells_skin02	Mobilized_CD34_Primary_Cells_Male
Penis_Foreskin_Fibroblast_Primary_Cells_skin02	iPS_DF_6.9_Cell_Line
Brain_Germinal_Matrix	H9_Cell_Line
Skeletal_Muscle_Male	Adipose_Nuclei
Penis_Foreskin_Keratinocyte_Primary_Cells_skin03	Left_Ventricle
Skeletal_Muscle_Female	HSMM_Skeletal_Muscle_Myoblasts
CD4pp_CD25__Th_Primary_Cells	Rectal_Smooth_Muscle
CD34_Cultured_Cells	iPS_15b_Cell_Line
Right_Ventricle	Brain_Hippocampus_Middle
Adipose_Nuclei	CD4pp_CD25int_CD127pp_Tmem_Primary_Cells
CD3_Primary_Cells_Peripheral_UW	4star
Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	HUES48_Cell_Line
Brain_Hippocampus_Middle	Lung
Fetal_Placenta	Breast_Myoepithelial_Cells
CD4pp_CD25pp_CD127__Treg_Primary_Cells	Stomach_Smooth_Muscle
H9_Derived_Neuronal_Progenitor_Cultured_Cells	iPS_18_Cell_Line
CD8_Naive_Primary_Cells	CD4pp_CD25__Th_Primary_Cells
Peripheral_Blood_Mononuclear_Primary_Cells	Adult_Liver
Fetal_Stomach	Brain_Substantia_Nigra
Breast_Myoepithelial_Cells	Neurosphere_Cultured_Cells_Cortex_Derived
H1_BMP4_Derived_Trophoblast_Cultured_Cells	H1_Derived_Mesenchymal_Stem_Cells
