(New) Chromatin State	(Old) Chromatin State
Active_TSS	Flanking_Active_TSS
Repressed_PolyComb	Active_TSS
Strong_transcription	Bivalent_Poised_TSS
Heterochromatin	Flanking_Bivalent_TSS_Enh
Genic_enhancers	Transcr_at_gene_5_and_3
Bivalent_Poised_TSS	Bivalent_Enhancer
Transcr_at_gene_5_and_3	Repressed_PolyComb
ZNF_genes_and_repeats	Enhancers
Enhancers	Weak_Repressed_PolyComb
Weak_transcription	Genic_enhancers
Flanking_Active_TSS	ZNF_genes_and_repeats
Weak_Repressed_PolyComb	Weak_transcription
Bivalent_Enhancer	Heterochromatin
Flanking_Bivalent_TSS_Enh	Strong_transcription
Quiescent_Low	Quiescent_Low
