(New) Chromatin State	(Old) Chromatin State
Weak_Repressed_PolyComb	Weak_Repressed_PolyComb
Weak_transcription	Repressed_PolyComb
Strong_transcription	Bivalent_Enhancer
Heterochromatin	Enhancers
Repressed_PolyComb	Bivalent_Poised_TSS
ZNF_genes_and_repeats	Flanking_Active_TSS
Genic_enhancers	Flanking_Bivalent_TSS_Enh
Active_TSS	Active_TSS
Enhancers	Transcr_at_gene_5_and_3
Transcr_at_gene_5_and_3	Heterochromatin
Flanking_Active_TSS	Genic_enhancers
Bivalent_Poised_TSS	Weak_transcription
Bivalent_Enhancer	ZNF_genes_and_repeats
Quiescent_Low	Quiescent_Low
Flanking_Bivalent_TSS_Enh	Strong_transcription
