(New) Chromatin State	(Old) Chromatin State
Transcr_at_gene_5_and_3	Weak_Repressed_PolyComb
Enhancers	Enhancers
Bivalent_Enhancer	Flanking_Active_TSS
ZNF_genes_and_repeats	Weak_transcription
Flanking_Active_TSS	Bivalent_Enhancer
Genic_enhancers	Repressed_PolyComb
Bivalent_Poised_TSS	Genic_enhancers
Active_TSS	Transcr_at_gene_5_and_3
Flanking_Bivalent_TSS_Enh	Flanking_Bivalent_TSS_Enh
Repressed_PolyComb	Active_TSS
Heterochromatin	Bivalent_Poised_TSS
Strong_transcription	Strong_transcription
Weak_transcription	Quiescent_Low
Weak_Repressed_PolyComb	ZNF_genes_and_repeats
Quiescent_Low	Heterochromatin
