(New) Chromatin State	(Old) Chromatin State
ZNF_genes_and_repeats	ZNF_genes_and_repeats
Genic_enhancers	Strong_transcription
Repressed_PolyComb	Heterochromatin
Enhancers	Weak_transcription
Transcr_at_gene_5_and_3	Genic_enhancers
Active_TSS	Transcr_at_gene_5_and_3
Flanking_Active_TSS	Flanking_Bivalent_TSS_Enh
Heterochromatin	Active_TSS
Bivalent_Poised_TSS	Flanking_Active_TSS
Strong_transcription	Bivalent_Poised_TSS
Bivalent_Enhancer	Bivalent_Enhancer
Flanking_Bivalent_TSS_Enh	Repressed_PolyComb
Weak_transcription	Enhancers
Weak_Repressed_PolyComb	Weak_Repressed_PolyComb
Quiescent_Low	Quiescent_Low
