(New) Cell Type	(Old) Cell Type
Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
HUES48_Cell_Line	Osteoblasts
iPS_15b_Cell_Line	Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
Osteoblasts	Muscle_Satellite_Cultured_Cells
Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells	NHLF_Lung_Fibroblasts
Muscle_Satellite_Cultured_Cells	Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
iPS_18_Cell_Line	NH_A_Astrocytes
HUES64_Cell_Line	Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells
Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	NHDF_Ad_Adult_Dermal_Fibroblasts
K562_Leukemia	HSMM_Skeletal_Muscle_Myoblasts
Breast_vHMEC	Penis_Foreskin_Fibroblast_Primary_Cells_skin01
HeLa_S3_Cervical_Carcinoma	IMR90_Cell_Line
HUVEC_Umbilical_Vein_Endothelial_Cells	HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM
ES_I3_Cell_Line	Penis_Foreskin_Fibroblast_Primary_Cells_skin02
hESC_Derived_CD184pp_Endoderm_Cultured_Cells	A549_EtOH_0.02pct_Lung_Carcinoma
NHLF_Lung_Fibroblasts	NHEK_Epidermal_Keratinocytes
NH_A_Astrocytes	hESC_Derived_CD56pp_Mesoderm_Cultured_Cells
Fetal_Lung	HeLa_S3_Cervical_Carcinoma
Colon_Smooth_Muscle	HMEC_Mammary_Epithelial
GM12878_Lymphoblastoid	Duodenum_Smooth_Muscle
Dnd41_TCell_Leukemia	Penis_Foreskin_Keratinocyte_Primary_Cells_skin02
NHEK_Epidermal_Keratinocytes	HUVEC_Umbilical_Vein_Endothelial_Cells
Fetal_Heart	Stomach_Smooth_Muscle
NHDF_Ad_Adult_Dermal_Fibroblasts	Breast_vHMEC
Mobilized_CD34_Primary_Cells_Male	Rectal_Smooth_Muscle
iPS_20b_Cell_Line	Adipose_Nuclei
Penis_Foreskin_Fibroblast_Primary_Cells_skin01	Penis_Foreskin_Keratinocyte_Primary_Cells_skin03
HSMM_Skeletal_Muscle_Myoblasts	Colon_Smooth_Muscle
A549_EtOH_0.02pct_Lung_Carcinoma	Aorta
CD3_Primary_Cells_Cord_BI	Skeletal_Muscle_Male
CD8_Memory_Primary_Cells	Skeletal_Muscle_Female
H9_Derived_Neuron_Cultured_Cells	Fetal_Stomach
CD4_Naive_Primary_Cells	Right_Atrium
Penis_Foreskin_Melanocyte_Primary_Cells_skin03	Fetal_Lung
Monocytes_CD14pp_RO01746	Breast_Myoepithelial_Cells
Fetal_Brain_Male	Rectal_Mucosa.Donor_29
H9_Derived_Neuronal_Progenitor_Cultured_Cells	H1_Derived_Mesenchymal_Stem_Cells
HepG2_Hepatocellular_Carcinoma	Fetal_Kidney
HUES6_Cell_Line	Fetal_Muscle_Leg
CD4_Memory_Primary_Cells	H9_Derived_Neuronal_Progenitor_Cultured_Cells
Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	ES_I3_Cell_Line
Brain_Hippocampus_Middle	Placenta_Amnion
Rectal_Smooth_Muscle	Colonic_Mucosa
CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells	Duodenum_Mucosa
Penis_Foreskin_Keratinocyte_Primary_Cells_skin03	Fetal_Adrenal_Gland
Brain_Substantia_Nigra	Penis_Foreskin_Melanocyte_Primary_Cells_skin01
Right_Atrium	Ovary
CD4pp_CD25int_CD127pp_Tmem_Primary_Cells	Brain_Anterior_Caudate
Stomach_Mucosa	Brain_Mid_Frontal_Lobe
Penis_Foreskin_Keratinocyte_Primary_Cells_skin02	HepG2_Hepatocellular_Carcinoma
HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM	Penis_Foreskin_Melanocyte_Primary_Cells_skin03
HMEC_Mammary_Epithelial	Brain_Hippocampus_Middle
CD4pp_CD25__CD45ROpp_Memory_Primary_Cells	K562_Leukemia
Brain_Inferior_Temporal_Lobe	Rectal_Mucosa.Donor_31
Brain_Anterior_Caudate	Fetal_Intestine_Small
CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells	GM12878_Lymphoblastoid
Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived	Small_Intestine
Brain_Cingulate_Gyrus	Monocytes_CD14pp_RO01746
CD4pp_CD25pp_CD127__Treg_Primary_Cells	Mobilized_CD34_Primary_Cells_Male
Brain_Angular_Gyrus	CD34_Cultured_Cells
Adult_Liver	HUES6_Cell_Line
Skeletal_Muscle_Female	Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived
CD8_Naive_Primary_Cells	Fetal_Muscle_Trunk
CD19_Primary_Cells_Cord_BI	HUES64_Cell_Line
hESC_Derived_CD56pp_Mesoderm_Cultured_Cells	iPS_20b_Cell_Line
CD34_Primary_Cells	Brain_Cingulate_Gyrus
