(New) Chromatin State	(Old) Chromatin State
Flanking_Active_TSS	Flanking_Active_TSS
Flanking_Bivalent_TSS_Enh	Active_TSS
Bivalent_Enhancer	Enhancers
Bivalent_Poised_TSS	Flanking_Bivalent_TSS_Enh
Transcr_at_gene_5_and_3	Bivalent_Enhancer
Genic_enhancers	Transcr_at_gene_5_and_3
Enhancers	Repressed_PolyComb
ZNF_genes_and_repeats	Bivalent_Poised_TSS
Active_TSS	Weak_Repressed_PolyComb
Repressed_PolyComb	Genic_enhancers
Heterochromatin	Weak_transcription
Strong_transcription	ZNF_genes_and_repeats
Weak_transcription	Strong_transcription
Weak_Repressed_PolyComb	Heterochromatin
Quiescent_Low	Quiescent_Low
