(New) Chromatin State	(Old) Chromatin State
Repressed_PolyComb	Repressed_PolyComb
Heterochromatin	Bivalent_Enhancer
Strong_transcription	Bivalent_Poised_TSS
Weak_transcription	Weak_Repressed_PolyComb
ZNF_genes_and_repeats	Flanking_Bivalent_TSS_Enh
Genic_enhancers	Flanking_Active_TSS
Active_TSS	Active_TSS
Enhancers	Enhancers
Weak_Repressed_PolyComb	Transcr_at_gene_5_and_3
Transcr_at_gene_5_and_3	Genic_enhancers
Flanking_Active_TSS	ZNF_genes_and_repeats
Bivalent_Poised_TSS	Weak_transcription
Bivalent_Enhancer	Heterochromatin
Flanking_Bivalent_TSS_Enh	Quiescent_Low
Quiescent_Low	Strong_transcription
