(New) Chromatin State	(Old) Chromatin State
Weak_Repressed_PolyComb	Weak_Repressed_PolyComb
Weak_transcription	Repressed_PolyComb
Strong_transcription	Enhancers
Heterochromatin	Bivalent_Enhancer
Repressed_PolyComb	Heterochromatin
ZNF_genes_and_repeats	Quiescent_Low
Genic_enhancers	Bivalent_Poised_TSS
Active_TSS	Flanking_Bivalent_TSS_Enh
Enhancers	Active_TSS
Transcr_at_gene_5_and_3	Transcr_at_gene_5_and_3
Quiescent_Low	Flanking_Active_TSS
Flanking_Active_TSS	Weak_transcription
Bivalent_Poised_TSS	ZNF_genes_and_repeats
Bivalent_Enhancer	Genic_enhancers
Flanking_Bivalent_TSS_Enh	Strong_transcription
