(New) Chromatin State	(Old) Chromatin State
Active_TSS	Strong_transcription
Transcr_at_gene_5_and_3	Repressed_PolyComb
Strong_transcription	Bivalent_Enhancer
Genic_enhancers	Genic_enhancers
Repressed_PolyComb	Weak_transcription
Bivalent_Poised_TSS	Transcr_at_gene_5_and_3
ZNF_genes_and_repeats	Enhancers
Enhancers	Flanking_Bivalent_TSS_Enh
Flanking_Active_TSS	Weak_Repressed_PolyComb
Bivalent_Enhancer	Flanking_Active_TSS
Flanking_Bivalent_TSS_Enh	Active_TSS
Heterochromatin	Bivalent_Poised_TSS
Weak_transcription	ZNF_genes_and_repeats
Weak_Repressed_PolyComb	Heterochromatin
Quiescent_Low	Quiescent_Low
